比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
公牛102-105篮网,客,94,20,14,105,0.857,13,4,胜,36,51,28,43,7,12,15,9,布鲁克林篮网,0.35,14,2015/12/21,0.457,26,BKN
公牛102-97黄蜂,客,95,33,12,97,0.833,21,4,负,36,45,9,36,15,10,9,9,夏洛特黄蜂,0.455,6,2015/11/13,0.379,21,CHA
公牛102-98雄鹿,主,85,7,20,98,0.8,17,7,负,29,44,77,40,2,16,15,6,密尔沃基雄鹿,0.286,14,2016/4/3,0.471,28,MIL
公牛103-100火箭,主,90,25,22,100,0.864,19,6,负,32,45,76,36,9,19,13,5,休斯顿火箭,0.36,9,2016/3/31,0.4,19,HOU
公牛103-97太阳,主,91,27,21,97,0.714,14,4,负,29,43,11,37,8,15,14,12,菲尼克斯太阳,0.296,12,2015/11/18,0.407,16,PHO
公牛104-97猛龙,客,88,20,24,97,0.625,19,5,负,35,46,32,38,6,15,11,5,多伦多猛龙,0.3,7,2015/12/28,0.432,23,TOR
公牛104-98雷霆,客,84,13,20,98,0.85,18,8,负,35,44,6,38,5,17,9,2,俄克拉荷马雷霆,0.385,9,2015/11/5,0.452,21,OKC
公牛105-102骑士,客,83,40,18,102,0.611,18,5,负,30,42,80,36,19,11,12,5,克里夫兰骑士,0.475,15,2016/4/9,0.434,24,CLE
公牛105-112森林狼,主,87,12,22,112,0.955,15,4,胜,31,45,52,45,1,21,14,7,明尼苏达森林狼,0.083,9,2016/2/6,0.517,24,MIN
公牛105-120老鹰,主,94,24,15,120,0.8,22,13,胜,32,40,38,49,10,12,8,15,亚特兰大老鹰,0.417,15,2016/1/9,0.521,33,ATL
公牛105-130黄蜂,主,91,23,23,130,0.957,11,4,胜,40,52,4,47,14,22,12,6,夏洛特黄蜂,0.609,9,2015/11/3,0.516,26,CHA
公牛105-96雷霆,主,96,24,23,96,0.696,15,3,负,30,48,30,37,6,16,18,12,俄克拉荷马雷霆,0.25,13,2015/12/25,0.385,20,OKC
公牛107-102国王,主,88,20,19,102,0.632,19,8,负,36,45,49,42,6,12,9,12,萨克拉门托国王,0.3,16,2016/2/3,0.477,21,SAC
公牛107-115尼克斯,客,87,25,15,115,0.733,16,6,胜,39,53,72,45,14,11,14,4,纽约尼克斯,0.56,10,2016/3/23,0.517,28,NYK
公牛108-100火箭,客,87,35,30,100,0.7,27,3,负,29,40,62,35,9,21,11,17,休斯顿火箭,0.257,18,2016/3/5,0.402,22,HOU
公牛108-81尼克斯,客,84,19,17,81,0.765,25,7,负,31,42,34,31,6,13,11,3,纽约尼克斯,0.316,11,2016/1/1,0.369,16,NYK
公牛109-102国王,客,88,29,16,102,0.813,19,2,负,36,50,70,40,9,13,14,6,萨克拉门托国王,0.31,19,2016/3/21,0.455,23,SAC
公牛109-104奇才,客,90,28,26,104,0.731,22,4,负,33,42,56,38,9,19,9,11,华盛顿奇才,0.321,11,2016/2/24,0.422,19,WAS
公牛109-107猛龙,主,83,20,31,107,0.871,18,9,负,32,42,65,37,6,27,10,5,多伦多猛龙,0.3,5,2016/3/14,0.446,12,TOR
公牛110-115掘金,主,87,18,44,115,0.705,24,8,胜,35,48,51,39,6,31,13,5,丹佛掘金,0.333,10,2016/2/5,0.448,22,DEN
公牛111-101活塞,主,95,26,20,101,0.6,16,2,负,30,50,41,42,5,12,20,8,底特律活塞,0.192,11,2016/1/18,0.442,18,DET
公牛111-118小牛,主,87,33,28,118,0.786,25,1,胜,26,42,30,40,16,22,16,10,达拉斯小牛,0.485,11,2015/12/26,0.46,24,DAL
公牛111-129热火,主,77,12,25,129,0.76,23,11,胜,34,38,60,52,6,19,4,5,迈阿密热火,0.5,15,2016/3/1,0.675,28,MIA
公牛111-8876人,主,100,25,23,88,0.565,13,9,负,37,52,7,35,5,13,15,6,费城76人,0.2,13,2015/11/9,0.35,19,PHI
公牛114-91湖人,主,85,25,23,91,0.783,17,4,负,29,40,48,32,9,18,11,6,洛杉矶湖人,0.36,14,2016/1/28,0.376,21,LAL
公牛115-100篮网,主,93,9,28,100,0.786,18,5,负,29,45,1,39,0,22,16,11,布鲁克林篮网,0,13,2015/10/28,0.419,19,BKN
公牛115-10576人,客,81,35,18,105,0.778,24,7,负,27,31,82,37,17,14,4,10,费城76人,0.486,13,2016/4/13,0.457,28,PHI
公牛115-11176人,主,93,27,20,111,0.75,27,5,负,23,34,41,42,12,15,11,13,费城76人,0.444,12,2016/1/14,0.452,23,PHI
公牛115-113猛龙,主,92,30,19,113,0.842,19,8,负,24,37,35,42,13,16,13,6,多伦多猛龙,0.433,8,2016/1/3,0.457,21,TOR
公牛115-9676人,客,92,31,13,96,0.692,17,8,负,27,36,26,38,11,9,9,6,费城76人,0.355,11,2015/12/14,0.413,19,PHI
公牛116-106猛龙,客,88,18,34,106,0.735,19,7,负,34,45,53,38,5,25,11,7,多伦多猛龙,0.278,8,2016/2/19,0.432,22,TOR
公牛117-106雄鹿,客,102,16,14,106,0.571,19,3,负,26,43,37,46,6,8,17,9,密尔沃基雄鹿,0.375,10,2016/1/5,0.451,28,MIL
公牛118-102篮网,客,86,21,20,102,0.8,18,3,负,27,39,68,40,6,16,12,7,布鲁克林篮网,0.286,9,2016/3/17,0.465,22,BKN
公牛121-116鹈鹕,主,80,26,28,116,0.786,23,2,负,23,33,81,41,12,22,10,8,新奥尔良鹈鹕,0.462,10,2016/4/11,0.512,28,NOH
公牛126-115湖人,客,93,21,33,115,0.667,20,4,负,27,44,57,43,7,22,17,5,洛杉矶湖人,0.333,7,2016/2/21,0.462,13,LAL
公牛144-147活塞,客,124,29,46,147,0.587,35,4,胜,45,64,28,56,8,27,19,7,底特律活塞,0.276,11,2015/12/18,0.452,28,DET
公牛77-83小牛,客,77,22,17,83,0.882,16,6,胜,36,43,41,30,8,15,7,1,达拉斯小牛,0.364,9,2016/1/15,0.39,20,DAL
公牛83-80快船,客,88,22,12,80,0.833,15,4,负,37,52,23,30,10,10,15,4,洛杉矶快船,0.455,13,2015/12/10,0.341,22,LAC
公牛84-89热火,客,81,14,17,89,0.706,15,3,胜,40,46,45,37,3,12,6,7,迈阿密热火,0.214,11,2016/1/25,0.457,21,MIA
公牛88-103老鹰,主,89,34,24,103,0.917,21,12,胜,35,48,59,37,7,22,13,14,亚特兰大老鹰,0.206,11,2016/2/26,0.416,28,ATL
公牛89-102魔术,主,97,21,22,102,0.773,14,6,胜,51,59,60,39,7,17,8,5,奥兰多魔术,0.333,10,2016/3/2,0.402,25,ORL
公牛89-111魔术,主,89,19,12,111,0.667,21,7,胜,38,50,73,48,7,8,12,5,奥兰多魔术,0.368,13,2016/3/26,0.539,32,ORL
公牛90-113老鹰,客,90,33,15,113,0.933,14,7,胜,35,46,55,43,13,14,11,16,亚特兰大老鹰,0.394,12,2016/2/10,0.478,25,ATL
公牛90-94活塞,客,76,20,34,94,0.588,16,2,胜,38,45,77,32,10,20,7,8,底特律活塞,0.5,10,2016/4/2,0.421,17,DET
公牛91-107尼克斯,主,82,20,24,107,0.833,15,2,胜,33,43,28,41,5,20,10,6,纽约尼克斯,0.25,11,2015/12/19,0.5,19,NYK
公牛91-108黄蜂,主,80,36,31,108,0.774,19,8,胜,46,56,52,35,14,24,10,6,夏洛特黄蜂,0.389,13,2016/2/8,0.438,20,CHA
公牛92-104步行者,主,87,28,29,104,0.759,18,4,胜,43,51,15,37,8,22,8,8,印第安纳步行者,0.286,13,2015/11/27,0.425,18,IND
公牛92-108灰熊,主,87,19,26,108,0.885,15,1,胜,30,42,78,39,7,23,12,13,孟菲斯灰熊,0.368,11,2016/4/5,0.448,18,MEM
公牛92-85爵士,客,86,27,12,85,0.583,14,4,负,25,40,69,35,8,7,15,5,犹他爵士,0.296,10,2016/3/19,0.407,22,UTA
公牛92-87魔术,客,90,23,17,87,0.588,19,11,负,31,43,3,35,7,10,12,7,奥兰多魔术,0.304,16,2015/11/1,0.389,21,ORL
公牛92-89马刺,客,90,14,18,89,0.722,17,4,负,35,47,18,37,2,13,12,5,圣安东尼奥马刺,0.143,9,2015/11/30,0.411,20,SAS
公牛93-102森林狼,客,96,16,27,102,0.63,23,7,胜,44,58,5,39,7,17,14,8,明尼苏达森林狼,0.438,15,2015/11/7,0.406,26,MIN
公牛93-120快船,主,84,32,19,120,0.684,15,6,胜,39,46,48,45,17,13,7,8,洛杉矶快船,0.531,11,2016/1/31,0.536,26,LAC
公牛93-88开拓者,主,88,22,27,88,0.741,21,9,负,39,55,16,31,6,20,16,5,波特兰开拓者,0.273,14,2015/11/24,0.352,18,POR
公牛94-106尼克斯,主,76,30,16,106,0.938,12,9,胜,40,45,73,39,13,15,5,4,纽约尼克斯,0.433,17,2016/3/24,0.513,19,NYK
公牛94-106勇士,主,79,29,24,106,0.75,15,6,胜,38,49,14,39,10,18,11,7,金州勇士,0.345,15,2015/11/20,0.494,20,GSW
公牛94-125勇士,客,95,32,20,125,0.65,17,9,胜,43,55,43,50,12,13,12,8,金州勇士,0.375,10,2016/1/20,0.526,38,GSW
公牛94-98活塞,主,104,28,28,98,0.5,19,2,胜,41,61,3,39,6,14,20,9,底特律活塞,0.214,14,2015/10/30,0.375,18,DET
公牛95-103开拓者,客,87,21,27,103,0.815,17,7,胜,39,47,59,38,5,22,8,6,波特兰开拓者,0.238,10,2016/2/27,0.437,20,POR
公牛95-106骑士,主,91,24,17,106,0.882,22,8,胜,41,52,53,42,7,15,11,8,克里夫兰骑士,0.292,10,2016/2/18,0.462,21,CLE
公牛96-102黄蜂,客,89,34,25,102,0.72,18,3,胜,37,50,19,37,10,18,13,10,夏洛特黄蜂,0.294,9,2015/12/5,0.416,23,CHA
公牛96-105爵士,主,85,18,33,105,0.667,23,4,胜,40,50,47,38,7,22,10,5,犹他爵士,0.389,14,2016/2/1,0.447,19,UTA
公牛96-117奇才,主,88,21,24,117,0.75,19,6,胜,38,47,67,43,13,18,9,12,华盛顿奇才,0.619,15,2016/3/16,0.489,25,WAS
公牛96-118热火,客,91,18,20,118,0.7,13,6,胜,34,43,65,47,10,14,9,14,迈阿密热火,0.556,8,2016/3/11,0.516,30,MIA
公牛96-83骑士,主,94,24,22,83,0.409,18,5,负,32,48,42,35,4,9,16,5,克里夫兰骑士,0.167,4,2016/1/23,0.372,17,CLE
公牛96-95步行者,客,87,21,24,95,0.667,21,5,负,39,50,11,35,9,16,11,4,印第安纳步行者,0.429,12,2015/11/16,0.402,19,IND
公牛97-95骑士,客,94,29,17,95,0.588,21,7,负,39,50,1,38,9,10,11,5,克里夫兰骑士,0.31,10,2015/10/27,0.404,26,CLE
公牛98-106热火,主,92,14,17,106,0.824,20,2,胜,32,47,78,44,4,14,15,8,迈阿密热火,0.286,10,2016/4/7,0.478,16,MIA
公牛98-85灰熊,客,76,19,28,85,0.571,20,5,负,36,41,27,32,5,16,5,6,孟菲斯灰熊,0.263,13,2015/12/16,0.421,27,MEM
公牛98-94鹈鹕,客,89,16,11,94,0.727,22,6,负,36,41,23,40,6,8,5,9,新奥尔良鹈鹕,0.375,10,2015/12/12,0.449,26,NOH
公牛98-96步行者,主,90,19,17,96,0.882,16,6,负,31,44,74,39,3,15,13,9,印第安纳步行者,0.158,11,2016/3/29,0.433,20,IND
公牛99-90掘金,客,93,15,22,90,0.591,22,8,负,36,49,19,36,5,13,13,8,丹佛掘金,0.333,7,2015/12/2,0.387,26,DEN
国王100-107魔术,客,79,15,34,107,0.618,23,8,胜,39,51,64,41,4,21,12,11,奥兰多魔术,0.267,19,2016/3/11,0.519,22,ORL
国王100-120骑士,主,94,35,19,120,0.737,25,5,胜,41,53,51,45,16,14,12,7,克里夫兰骑士,0.457,14,2016/2/8,0.479,27,CLE
国王101-120勇士,主,80,30,31,120,0.839,19,7,胜,35,48,18,39,16,26,13,8,金州勇士,0.533,14,2015/11/28,0.488,32,GSW
国王101-92活塞,客,89,32,20,92,0.75,20,3,负,31,45,8,34,9,15,14,10,底特律活塞,0.281,16,2015/11/11,0.382,16,DET
国王102-107公牛,客,88,21,21,107,0.762,21,0,胜,39,49,48,40,11,16,10,8,芝加哥公牛,0.524,17,2016/2/3,0.455,26,CHI
国王102-109公牛,主,91,24,23,109,0.652,16,7,胜,29,40,69,41,12,15,11,13,芝加哥公牛,0.5,9,2016/3/21,0.451,28,CHI
国王103-101爵士,主,83,34,34,101,0.735,26,3,负,28,38,39,35,6,25,10,8,犹他爵士,0.176,13,2016/1/14,0.422,12,UTA
国王103-122勇士,主,89,42,24,122,0.667,25,8,胜,46,59,30,43,20,16,13,12,金州勇士,0.476,18,2015/12/28,0.483,33,GSW
国王104-101小牛,主,94,29,6,101,0.667,25,3,负,34,47,62,45,7,4,13,5,达拉斯小牛,0.241,15,2016/3/3,0.479,25,DAL
国王104-111快船,客,80,19,31,111,0.677,19,9,胜,36,42,1,42,6,21,6,8,洛杉矶快船,0.316,15,2015/10/28,0.525,20,LAC
国王104-113森林狼,主,80,13,32,113,0.563,18,6,胜,34,43,71,45,5,18,9,8,明尼苏达森林狼,0.385,17,2016/3/23,0.563,29,MIN
国王104-94猛龙,主,94,29,17,94,0.941,18,3,负,36,49,29,35,8,16,13,8,多伦多猛龙,0.276,12,2015/12/20,0.372,12,TOR
国王105-101太阳,主,100,22,17,101,0.824,25,3,负,34,51,81,41,5,14,17,8,菲尼克斯太阳,0.227,19,2016/4/11,0.41,21,PHO
国王105-11076人,客,94,31,34,110,0.618,28,9,胜,37,53,34,40,9,21,16,10,费城76人,0.29,13,2015/12/30,0.426,23,PHI
国王105-114鹈鹕,主,98,26,24,114,0.75,20,6,胜,35,47,45,43,10,18,12,9,新奥尔良鹈鹕,0.385,14,2016/1/28,0.439,25,NOH
国王106-112热火,客,82,22,17,112,0.941,22,6,胜,31,38,75,42,12,16,7,5,迈阿密热火,0.545,18,2016/4/1,0.512,23,MIA
国王106-98湖人,主,84,26,26,98,0.731,23,5,负,39,49,68,37,5,19,10,10,洛杉矶湖人,0.192,22,2016/3/15,0.44,20,LAL
国王107-101猛龙,客,87,31,14,101,0.714,20,1,负,29,36,11,38,15,10,7,13,多伦多猛龙,0.484,15,2015/11/15,0.437,18,TOR
国王107-115开拓者,客,93,31,27,115,0.852,19,7,胜,30,49,79,40,12,23,19,12,波特兰开拓者,0.387,14,2016/4/5,0.43,20,POR
国王107-117快船,客,89,29,26,117,0.846,27,4,胜,30,41,58,43,9,22,11,6,洛杉矶快船,0.31,8,2016/2/26,0.483,18,LAC
国王107-97火箭,客,82,39,23,97,0.739,28,3,负,29,36,26,34,12,17,7,17,休斯顿火箭,0.308,21,2015/12/15,0.415,22,HOU
国王108-106步行者,主,89,32,20,106,0.6,16,4,负,32,38,28,41,12,12,6,14,印第安纳步行者,0.375,11,2015/12/23,0.461,20,IND
国王108-115活塞,主,92,28,18,115,0.833,22,6,胜,33,49,69,44,12,15,16,7,底特律活塞,0.429,15,2016/3/18,0.478,25,DET
国王108-123鹈鹕,客,90,21,16,123,0.813,14,4,胜,35,42,67,49,12,13,7,5,新奥尔良鹈鹕,0.571,8,2016/3/16,0.544,26,NOH
国王108-97步行者,客,86,19,25,97,0.72,26,10,负,32,41,44,36,7,18,9,7,印第安纳步行者,0.368,10,2016/1/23,0.419,18,IND
国王109-114快船,主,76,17,46,114,0.696,22,9,胜,35,41,3,39,4,32,6,4,洛杉矶快船,0.235,17,2015/10/31,0.513,25,LAC
国王109-116热火,主,89,24,33,116,0.758,15,7,胜,29,41,11,42,7,25,12,11,迈阿密热火,0.292,7,2015/11/19,0.472,25,MIA
国王110-103快船,主,96,39,19,103,0.737,24,4,负,32,46,40,38,13,14,14,6,洛杉矶快船,0.333,11,2016/1/16,0.396,24,LAC
国王110-116火箭,客,82,36,27,116,0.778,26,4,胜,35,49,6,40,15,21,14,8,休斯顿火箭,0.417,21,2015/11/6,0.488,23,HOU
国王111-104雄鹿,客,84,20,17,104,0.706,27,5,负,27,37,50,42,8,12,10,11,密尔沃基雄鹿,0.4,15,2016/2/1,0.5,27,MIL
国王111-109篮网,客,89,21,21,109,0.81,24,4,负,35,44,9,42,8,17,9,7,布鲁克林篮网,0.381,15,2015/11/13,0.472,24,BKN
国王111-120骑士,客,90,44,35,120,0.829,21,1,胜,36,51,63,39,13,29,15,5,克里夫兰骑士,0.295,13,2016/3/9,0.433,17,CLE
国王112-115鹈鹕,主,94,25,26,115,0.692,21,6,胜,33,43,62,45,7,18,10,17,新奥尔良鹈鹕,0.28,17,2016/3/7,0.479,23,NOH
国王112-93湖人,主,90,25,31,93,0.806,22,5,负,29,41,44,32,4,25,12,6,洛杉矶湖人,0.16,9,2016/1/20,0.356,17,LAL
国王112-98小牛,客,84,37,22,98,0.773,30,3,负,31,40,18,36,9,17,9,8,达拉斯小牛,0.243,16,2015/11/30,0.429,22,DAL
国王113-120火箭,主,78,34,43,120,0.744,18,5,胜,30,43,21,36,16,32,13,9,休斯顿火箭,0.471,17,2015/12/5,0.462,25,HOU
国王114-106爵士,客,92,36,22,106,0.682,22,0,负,25,44,19,38,15,15,19,7,犹他爵士,0.417,12,2015/12/8,0.413,23,UTA
国王114-11076人,主,91,34,17,110,0.647,21,10,负,26,44,53,42,15,11,18,9,费城76人,0.441,19,2016/2/10,0.462,29,PHI
国王114-110掘金,主,100,27,22,110,0.818,25,3,负,32,44,57,41,10,18,12,10,丹佛掘金,0.37,12,2016/2/23,0.41,27,DEN
国王114-112雷霆,客,81,32,28,112,0.75,25,5,负,31,44,80,39,13,21,13,6,俄克拉荷马雷霆,0.406,21,2016/4/9,0.481,24,OKC
国王115-106掘金,主,92,29,24,106,0.708,22,10,负,35,50,78,40,9,17,15,3,丹佛掘金,0.31,10,2016/4/2,0.435,27,DEN
国王116-104雷霆,主,89,29,23,104,0.696,27,9,负,28,39,35,39,10,16,11,7,俄克拉荷马雷霆,0.345,15,2016/1/4,0.438,23,OKC
国王116-110掘金,客,90,25,26,110,0.692,26,5,负,35,44,55,42,8,18,9,12,丹佛掘金,0.32,18,2016/2/19,0.467,26,DEN
国王116-117小牛,主,98,29,23,117,0.652,18,2,胜,42,55,35,45,12,15,13,13,达拉斯小牛,0.414,17,2016/1/5,0.459,22,DAL
国王116-128勇士,客,87,37,15,128,0.733,25,8,胜,39,48,37,49,19,11,9,5,金州勇士,0.514,18,2016/1/9,0.563,35,GSW
国王116-131雷霆,客,82,34,26,131,0.885,23,3,胜,37,47,60,47,14,23,10,7,俄克拉荷马雷霆,0.412,21,2016/2/29,0.573,28,OKC
国王116-94太阳,客,94,32,23,94,0.652,27,2,负,39,57,72,35,9,15,18,4,菲尼克斯太阳,0.281,22,2016/3/25,0.372,20,PHO
国王117-121灰熊,主,79,18,37,121,0.838,26,9,胜,30,32,48,41,8,31,2,15,孟菲斯灰熊,0.444,13,2016/1/30,0.519,23,MEM
国王118-115湖人,客,75,24,29,115,0.862,26,4,负,27,33,37,41,8,25,6,10,洛杉矶湖人,0.333,19,2016/1/7,0.547,20,LAL
国王119-128凯尔特,主,91,24,15,128,0.867,19,5,胜,37,49,53,51,13,13,12,9,波士顿凯尔特人,0.542,24,2016/2/7,0.56,34,BOS
国王119-128篮网,主,86,28,15,128,0.933,20,4,胜,35,46,51,48,18,14,11,5,布鲁克林篮网,0.643,21,2016/2/5,0.558,29,BKN
国王120-111奇才,客,89,26,20,111,0.8,19,4,负,32,42,75,43,9,16,10,6,华盛顿奇才,0.346,20,2016/3/30,0.483,30,WAS
国王122-127黄蜂,主,98,29,26,127,0.769,19,7,胜,40,48,14,49,9,20,8,10,夏洛特黄蜂,0.31,19,2015/11/23,0.5,24,CHA
国王128-129黄蜂,客,110,44,26,129,0.808,31,2,胜,30,46,45,44,20,21,16,11,夏洛特黄蜂,0.455,9,2016/1/25,0.4,27,CHA
国王129-118雄鹿,主,88,31,27,118,0.778,22,7,负,27,37,15,42,13,21,10,7,密尔沃基雄鹿,0.419,11,2015/11/25,0.477,30,MIL
国王132-114湖人,客,89,34,27,114,0.778,24,9,负,29,37,2,41,11,21,8,7,洛杉矶湖人,0.324,19,2015/10/30,0.461,20,LAL
国王133-111小牛,客,88,24,24,111,0.792,24,2,负,29,41,73,42,8,19,12,6,达拉斯小牛,0.333,13,2016/3/27,0.477,22,DAL
国王142-119太阳,客,83,29,28,119,0.821,28,7,负,21,25,36,43,10,23,4,9,菲尼克斯太阳,0.345,16,2016/1/2,0.518,27,PHO
国王81-116火箭,主,97,35,19,116,0.632,15,7,胜,41,55,82,47,10,12,14,11,休斯顿火箭,0.286,14,2016/4/13,0.485,33,HOU
国王88-106马刺,客,87,23,11,106,0.727,19,7,胜,38,46,7,46,6,8,8,11,圣安东尼奥马刺,0.261,16,2015/11/9,0.529,34,SAS
国王88-80尼克斯,主,91,19,15,80,0.8,16,7,负,36,55,71,32,4,12,19,5,纽约尼克斯,0.211,14,2016/3/20,0.352,16,NYK
国王89-103灰熊,客,83,20,25,103,0.8,31,7,胜,38,50,5,40,3,20,12,5,孟菲斯灰熊,0.15,16,2015/11/3,0.482,23,MEM
国王91-101森林狼,客,77,25,19,101,0.947,19,3,胜,34,46,16,37,9,18,12,4,明尼苏达森林狼,0.36,17,2015/11/27,0.481,20,MIN
国王91-88老鹰,客,84,33,15,88,0.667,19,9,负,35,42,44,35,8,10,7,15,亚特兰大老鹰,0.242,19,2016/1/21,0.417,21,ATL
国王92-108马刺,客,85,19,15,108,0.8,16,8,胜,44,50,57,44,8,12,6,13,圣安东尼奥马刺,0.421,16,2016/2/24,0.518,26,SAS
国王93-105开拓者,主,80,29,18,105,0.833,23,10,胜,37,42,75,38,14,15,5,6,波特兰开拓者,0.483,19,2016/3/28,0.475,25,POR
国王94-103勇士,客,92,39,22,103,0.864,15,2,胜,31,46,7,38,8,19,15,13,金州勇士,0.205,18,2015/11/7,0.413,27,GSW
国王94-104马刺,主,81,23,19,104,0.842,21,5,胜,35,46,62,40,8,16,11,6,圣安东尼奥马刺,0.348,21,2016/3/5,0.494,31,SAS
国王94-98开拓者,客,92,33,16,98,0.75,23,5,胜,38,52,33,38,10,12,14,13,波特兰开拓者,0.303,18,2015/12/27,0.413,19,POR
国王95-98雷霆,主,86,22,31,98,0.71,22,6,胜,43,62,20,35,6,22,19,8,俄克拉荷马雷霆,0.273,21,2015/12/6,0.407,18,OKC
国王95-99森林狼,主,82,18,16,99,0.938,19,6,胜,35,49,26,39,6,15,14,2,明尼苏达森林狼,0.333,18,2015/12/18,0.476,25,MIN
国王97-103老鹰,主,89,30,24,103,0.75,15,6,胜,33,45,14,38,9,18,12,9,亚特兰大老鹰,0.3,11,2015/11/18,0.427,23,ATL
国王97-105森林狼,客,80,21,31,105,0.71,17,4,胜,30,43,79,36,11,22,13,11,明尼苏达森林狼,0.524,15,2016/4/7,0.45,25,MIN
国王97-109鹈鹕,客,100,33,11,109,0.818,18,3,胜,32,45,38,42,16,9,13,10,新奥尔良鹈鹕,0.485,7,2016/1/13,0.42,27,NOH
国王97-112开拓者,主,90,30,19,112,0.789,23,7,胜,38,48,47,44,9,15,10,6,波特兰开拓者,0.3,12,2016/1/26,0.489,28,POR
国王97-114凯尔特,客,84,33,24,114,0.833,32,5,胜,34,40,19,40,14,20,6,14,波士顿凯尔特人,0.424,16,2015/12/3,0.476,34,BOS
国王97-118太阳,主,83,23,22,118,0.636,11,4,胜,32,41,5,45,14,14,9,14,菲尼克斯太阳,0.609,18,2015/11/4,0.542,27,PHO
国王97-91魔术,主,92,31,8,91,0.75,26,7,负,35,50,13,38,9,6,15,8,奥兰多魔术,0.29,17,2015/11/21,0.413,27,ORL
国王98-104灰熊,主,79,18,33,104,0.879,23,4,胜,23,37,60,35,5,29,14,13,孟菲斯灰熊,0.278,19,2016/3/2,0.443,20,MEM
国王99-108爵士,客,82,28,22,108,0.818,22,3,胜,36,47,66,39,12,18,11,8,犹他爵士,0.429,16,2016/3/13,0.476,26,UTA
国王99-113奇才,主,83,24,17,113,0.882,19,5,胜,34,38,26,42,14,15,4,9,华盛顿奇才,0.583,11,2015/12/21,0.506,31,WAS
国王99-97尼克斯,客,83,29,28,97,0.786,22,6,负,41,54,24,33,9,22,13,9,纽约尼克斯,0.31,18,2015/12/10,0.398,17,NYK
湖人100-107凯尔特,客,91,30,22,107,0.773,25,1,胜,41,50,77,41,8,17,9,8,波士顿凯尔特人,0.267,12,2016/4/3,0.451,30,BOS
湖人101-108雄鹿,主,86,16,25,108,0.6,27,8,胜,37,44,57,44,5,15,7,10,密尔沃基雄鹿,0.313,8,2016/2/22,0.512,32,MIL
湖人101-120太阳,主,93,30,25,120,0.76,16,6,胜,32,50,10,45,11,19,18,13,菲尼克斯太阳,0.367,10,2015/11/16,0.484,23,PHO
湖人101-96爵士,客,83,30,15,96,0.6,16,1,负,30,38,82,39,9,9,8,10,犹他爵士,0.3,13,2016/4/13,0.47,27,UTA
湖人102-100热火,客,86,17,26,100,0.577,23,13,负,41,55,74,41,3,15,14,6,迈阿密热火,0.176,17,2016/3/30,0.477,26,MIA
湖人102-106马刺,主,88,24,25,106,0.8,19,6,胜,36,51,51,39,8,20,15,4,圣安东尼奥马刺,0.333,10,2016/2/6,0.443,27,SAS
湖人102-110鹈鹕,主,79,22,21,110,0.762,20,4,胜,34,43,79,42,10,16,9,5,新奥尔良鹈鹕,0.455,16,2016/4/8,0.532,29,NOH
湖人103-107步行者,客,83,27,37,107,0.811,18,5,胜,41,50,16,34,9,30,9,4,印第安纳步行者,0.333,15,2015/11/29,0.41,17,IND
湖人103-121开拓者,主,93,31,22,121,0.773,22,1,胜,28,42,46,47,10,17,14,12,波特兰开拓者,0.323,8,2016/1/23,0.505,26,POR
湖人104-98篮网,主,93,19,20,98,0.75,29,6,负,32,46,6,40,3,15,14,6,布鲁克林篮网,0.158,15,2015/11/6,0.43,21,BKN
湖人105-116掘金,客,94,26,24,116,0.667,22,7,胜,35,48,73,45,10,16,13,5,丹佛掘金,0.385,9,2016/3/25,0.479,31,DEN
湖人107-100灰熊,客,80,15,23,100,0.696,26,2,负,20,33,72,40,4,16,13,13,孟菲斯灰熊,0.267,20,2016/3/22,0.5,23,MEM
湖人107-101篮网,客,89,18,27,101,0.667,19,4,负,33,44,61,39,5,18,11,8,布鲁克林篮网,0.278,7,2016/3/1,0.438,28,BKN
湖人107-117掘金,主,78,23,38,117,0.763,20,6,胜,35,42,61,38,12,29,7,3,丹佛掘金,0.522,11,2016/3/2,0.487,22,DEN
湖人107-119太阳,主,93,28,20,119,0.6,21,4,胜,37,52,71,47,13,12,15,6,菲尼克斯太阳,0.464,13,2016/3/23,0.505,31,PHO
湖人107-98魔术,客,76,18,27,98,0.704,24,4,负,31,35,63,37,5,19,4,5,奥兰多魔术,0.278,10,2016/3/8,0.487,19,ORL
湖人108-104奇才,主,79,21,31,104,0.742,15,2,负,33,41,16,37,7,23,8,11,华盛顿奇才,0.333,23,2015/12/2,0.468,24,WAS
湖人108-120骑士,客,85,35,20,120,0.7,20,6,胜,29,38,64,45,16,14,9,4,克里夫兰骑士,0.457,8,2016/3/10,0.529,22,CLE
湖人109-120掘金,客,85,20,31,120,0.871,23,7,胜,38,49,4,43,7,27,11,5,丹佛掘金,0.35,14,2015/11/3,0.506,30,DEN
湖人110-130火箭,主,98,41,18,130,0.722,15,5,胜,32,48,80,50,17,13,16,11,休斯顿火箭,0.415,13,2016/4/10,0.51,30,HOU
湖人111-107掘金,主,90,25,19,107,0.842,24,5,负,31,44,28,41,9,16,13,2,丹佛掘金,0.36,12,2015/12/22,0.456,26,DEN
湖人111-112森林狼,客,83,20,37,112,0.838,26,4,胜,33,39,1,38,5,31,6,3,明尼苏达森林狼,0.25,8,2015/10/28,0.458,24,MIN
