TeamAB,时间,场,比赛,列1,果
POR,2015/11/13,客,灰熊101-100开拓者,10,负
POR,2015/11/15,客,黄蜂106-94开拓者,11,负
POR,2015/11/16,客,马刺93-80开拓者,12,负
POR,2015/11/18,客,火箭108-103开拓者,13,负
POR,2015/11/2,客,森林狼101-106开拓者,4,胜
POR,2015/11/20,主,快船91-102开拓者,14,胜
POR,2015/11/22,客,湖人93-107开拓者,15,胜
POR,2015/11/24,主,公牛93-88开拓者,16,负
POR,2015/11/28,主,湖人96-108开拓者,17,胜
POR,2015/11/30,客,快船102-87开拓者,18,负
POR,2015/11/4,客,爵士92-108开拓者,5,胜
POR,2015/11/5,主,灰熊96-115开拓者,6,胜
POR,2015/11/8,主,活塞120-103开拓者,7,负
POR,2015/11/9,客,掘金108-104开拓者,8,负
POR,2015/12/1,主,小牛115-112开拓者,19,负
POR,2015/12/11,客,太阳96-106开拓者,24,胜
POR,2015/12/12,主,尼克斯112-110开拓者,25,负
POR,2015/12/14,主,鹈鹕101-105开拓者,26,胜
POR,2015/12/16,客,雷霆106-90开拓者,27,负
POR,2015/12/18,客,魔术102-94开拓者,28,负
POR,2015/12/20,客,热火116-109开拓者,29,负
POR,2015/12/21,客,老鹰106-97开拓者,30,负
POR,2015/12/23,客,鹈鹕115-89开拓者,31,负
POR,2015/12/26,主,骑士76-105开拓者,32,胜
POR,2015/12/27,客,国王94-98开拓者,33,胜
POR,2015/12/3,主,步行者111-123开拓者,20,胜
POR,2015/12/30,主,掘金103-110开拓者,34,胜
POR,2015/12/31,客,爵士109-96开拓者,35,负
POR,2015/12/5,客,森林狼103-109开拓者,21,胜
POR,2015/12/7,客,雄鹿90-88开拓者,22,负
POR,2015/12/8,客,骑士105-100开拓者,23,负
POR,2016/1/10,主,雷霆110-115开拓者,40,胜
POR,2016/1/13,主,爵士85-99开拓者,41,胜
POR,2016/1/15,客,篮网104-116开拓者,42,胜
POR,2016/1/16,客,76人114-89开拓者,43,负
POR,2016/1/18,客,奇才98-108开拓者,44,胜
POR,2016/1/20,主,老鹰104-98开拓者,45,负
POR,2016/1/23,主,湖人103-121开拓者,46,胜
POR,2016/1/26,主,国王97-112开拓者,47,胜
POR,2016/1/29,主,黄蜂91-109开拓者,48,胜
POR,2016/1/3,客,掘金106-112开拓者,36,胜
POR,2016/1/31,主,森林狼93-96开拓者,49,胜
POR,2016/1/4,主,灰熊91-78开拓者,37,负
POR,2016/1/6,主,快船109-98开拓者,38,负
POR,2016/1/8,主,勇士128-108开拓者,39,负
POR,2016/2/10,主,火箭103-116开拓者,54,胜
POR,2016/2/19,主,勇士105-137开拓者,55,胜
POR,2016/2/2,主,雄鹿95-107开拓者,50,胜
POR,2016/2/21,主,爵士111-115开拓者,56,胜
POR,2016/2/23,主,篮网104-112开拓者,57,胜
POR,2016/2/25,主,火箭119-105开拓者,58,负
POR,2016/2/27,客,公牛95-103开拓者,59,胜
POR,2016/2/28,客,步行者102-111开拓者,60,胜
POR,2016/2/4,主,猛龙110-103开拓者,51,负
POR,2016/2/6,客,火箭79-96开拓者,52,胜
POR,2016/2/8,客,灰熊106-112开拓者,53,胜
POR,2016/3/1,客,尼克斯85-104开拓者,61,胜
POR,2016/3/11,客,勇士128-112开拓者,66,负
POR,2016/3/12,主,魔术84-121开拓者,67,胜
POR,2016/3/14,客,雷霆128-94开拓者,68,负
POR,2016/3/17,客,马刺118-110开拓者,69,负
POR,2016/3/18,客,鹈鹕112-117开拓者,70,胜
POR,2016/3/2,客,凯尔特116-93开拓者,62,负
POR,2016/3/20,客,小牛132-120开拓者,71,负
POR,2016/3/23,主,小牛103-109开拓者,72,胜
POR,2016/3/24,客,快船96-94开拓者,73,负
POR,2016/3/26,主,76人105-108开拓者,74,胜
POR,2016/3/28,主,国王93-105开拓者,75,胜
POR,2016/3/31,主,凯尔特109-116开拓者,76,胜
POR,2016/3/4,客,猛龙117-115开拓者,63,负
POR,2016/3/6,客,活塞123-103开拓者,64,负
POR,2016/3/8,主,奇才109-116开拓者,65,胜
POR,2016/4/13,主,掘金99-107开拓者,82,胜
POR,2016/4/2,主,热火93-110开拓者,77,胜
POR,2016/4/3,客,勇士136-111开拓者,78,负
POR,2016/4/5,客,国王107-115开拓者,79,胜
POR,2016/4/6,主,雷霆115-120开拓者,80,胜
POR,2016/4/9,主,森林狼106-105开拓者,81,负
SAC,2015/10/28,主,快船111-104国王,1,负
SAC,2015/10/30,主,湖人114-132国王,2,胜
SAC,2015/10/31,客,快船114-109国王,3,负
SAC,2015/11/11,主,活塞92-101国王,9,胜
SAC,2015/11/13,主,篮网109-111国王,10,胜
SAC,2015/11/15,主,猛龙101-107国王,11,胜
SAC,2015/11/18,客,老鹰103-97国王,12,负
SAC,2015/11/19,客,热火116-109国王,13,负
SAC,2015/11/21,客,魔术91-97国王,14,胜
SAC,2015/11/23,客,黄蜂127-122国王,15,负
SAC,2015/11/25,客,雄鹿118-129国王,16,胜
SAC,2015/11/27,主,森林狼101-91国王,17,负
SAC,2015/11/28,客,勇士120-101国王,18,负
SAC,2015/11/3,主,灰熊103-89国王,4,负
SAC,2015/11/30,主,小牛98-112国王,19,胜
SAC,2015/11/4,客,太阳118-97国王,5,负
SAC,2015/11/6,主,火箭116-110国王,6,负
SAC,2015/11/7,主,勇士103-94国王,7,负
SAC,2015/11/9,主,马刺106-88国王,8,负
SAC,2015/12/10,主,尼克斯97-99国王,24,胜
SAC,2015/12/15,主,火箭97-107国王,25,胜
SAC,2015/12/18,客,森林狼99-95国王,26,负
SAC,2015/12/20,客,猛龙94-104国王,27,胜
SAC,2015/12/21,客,奇才113-99国王,28,负
SAC,2015/12/23,客,步行者106-108国王,29,胜
SAC,2015/12/27,主,开拓者98-94国王,30,负
SAC,2015/12/28,客,勇士122-103国王,31,负
SAC,2015/12/3,主,凯尔特114-97国王,20,负
SAC,2015/12/30,主,76人110-105国王,32,负
SAC,2015/12/5,客,火箭120-113国王,21,负
SAC,2015/12/6,客,雷霆98-95国王,22,负
SAC,2015/12/8,主,爵士106-114国王,23,胜
SAC,2016/1/13,主,鹈鹕109-97国王,38,负
SAC,2016/1/14,客,爵士101-103国王,39,胜
SAC,2016/1/16,客,快船103-110国王,40,胜
SAC,2016/1/2,主,太阳119-142国王,33,胜
SAC,2016/1/20,客,湖人93-112国王,41,胜
SAC,2016/1/21,主,老鹰88-91国王,42,胜
SAC,2016/1/23,主,步行者97-108国王,43,胜
SAC,2016/1/25,主,黄蜂129-128国王,44,负
SAC,2016/1/26,客,开拓者112-97国王,45,负
SAC,2016/1/28,客,鹈鹕114-105国王,46,负
SAC,2016/1/30,客,灰熊121-117国王,47,负
SAC,2016/1/4,客,雷霆104-116国王,34,胜
SAC,2016/1/5,客,小牛117-116国王,35,负
SAC,2016/1/7,主,湖人115-118国王,36,胜
SAC,2016/1/9,主,勇士128-116国王,37,负
SAC,2016/2/1,主,雄鹿104-111国王,48,胜
SAC,2016/2/10,客,76人110-114国王,53,胜
SAC,2016/2/19,主,掘金110-116国王,54,胜
SAC,2016/2/23,客,掘金110-114国王,55,胜
SAC,2016/2/24,主,马刺108-92国王,56,负
SAC,2016/2/26,主,快船117-107国王,57,负
SAC,2016/2/29,主,雷霆131-116国王,58,负
SAC,2016/2/3,主,公牛107-102国王,49,负
SAC,2016/2/5,客,篮网128-119国王,50,负
SAC,2016/2/7,客,凯尔特128-119国王,51,负
SAC,2016/2/8,客,骑士120-100国王,52,负
SAC,2016/3/11,主,魔术107-100国王,64,负
SAC,2016/3/13,主,爵士108-99国王,65,负
SAC,2016/3/15,客,湖人98-106国王,66,胜
SAC,2016/3/16,主,鹈鹕123-108国王,67,负
SAC,2016/3/18,客,活塞115-108国王,68,负
SAC,2016/3/2,客,灰熊104-98国王,59,负
SAC,2016/3/20,客,尼克斯80-88国王,69,胜
SAC,2016/3/21,客,公牛109-102国王,70,负
SAC,2016/3/23,客,森林狼113-104国王,71,负
SAC,2016/3/25,主,太阳94-116国王,72,胜
SAC,2016/3/27,主,小牛111-133国王,73,胜
SAC,2016/3/28,客,开拓者105-93国王,74,负
SAC,2016/3/3,客,小牛101-104国王,60,胜
SAC,2016/3/30,主,奇才111-120国王,75,胜
SAC,2016/3/5,客,马刺104-94国王,61,负
SAC,2016/3/7,客,鹈鹕115-112国王,62,负
SAC,2016/3/9,主,骑士120-111国王,63,负
SAC,2016/4/1,主,热火112-106国王,76,负
SAC,2016/4/11,客,太阳101-105国王,81,胜
SAC,2016/4/13,客,火箭116-81国王,82,负
SAC,2016/4/2,客,掘金106-115国王,77,胜
SAC,2016/4/5,主,开拓者115-107国王,78,负
SAC,2016/4/7,主,森林狼105-97国王,79,负
SAC,2016/4/9,主,雷霆112-114国王,80,胜
SAS,2015/10/28,客,雷霆112-106马刺,1,负
SAS,2015/10/30,主,篮网75-102马刺,2,胜
SAS,2015/11/1,客,凯尔特87-95马刺,3,胜
SAS,2015/11/11,客,开拓者101-113马刺,8,胜
SAS,2015/11/14,主,76人83-92马刺,9,胜
SAS,2015/11/16,主,开拓者80-93马刺,10,胜
SAS,2015/11/18,主,掘金98-109马刺,11,胜
SAS,2015/11/2,客,尼克斯84-94马刺,4,胜
SAS,2015/11/20,客,鹈鹕104-90马刺,12,负
SAS,2015/11/21,主,灰熊82-92马刺,13,胜
SAS,2015/11/23,主,太阳84-98马刺,14,胜
SAS,2015/11/25,主,小牛83-88马刺,15,胜
SAS,2015/11/27,客,掘金80-91马刺,16,胜
SAS,2015/11/28,主,老鹰88-108马刺,17,胜
SAS,2015/11/30,客,公牛92-89马刺,18,负
SAS,2015/11/4,客,奇才102-99马刺,5,负
SAS,2015/11/7,主,黄蜂94-114马刺,6,胜
SAS,2015/11/9,客,国王88-106马刺,7,胜
SAS,2015/12/11,主,湖人87-109马刺,24,胜
SAS,2015/12/12,客,老鹰78-103马刺,25,胜
SAS,2015/12/14,主,爵士81-118马刺,26,胜
SAS,2015/12/16,主,奇才95-114马刺,27,胜
SAS,2015/12/18,主,快船107-115马刺,28,胜
SAS,2015/12/2,主,雄鹿70-95马刺,19,胜
SAS,2015/12/21,主,步行者92-106马刺,29,胜
SAS,2015/12/23,客,森林狼83-108马刺,30,胜
SAS,2015/12/25,客,火箭88-84马刺,31,负
SAS,2015/12/26,主,掘金86-101马刺,32,胜
SAS,2015/12/28,主,森林狼95-101马刺,33,胜
SAS,2015/12/3,客,灰熊83-103马刺,20,胜
SAS,2015/12/30,主,太阳79-112马刺,34,胜
SAS,2015/12/5,主,凯尔特105-108马刺,21,胜
SAS,2015/12/7,客,76人68-119马刺,22,胜
SAS,2015/12/9,客,猛龙97-94马刺,23,负
SAS,2016/1/11,客,篮网79-106马刺,39,胜
SAS,2016/1/12,客,活塞99-109马刺,40,胜
SAS,2016/1/14,主,骑士95-99马刺,41,胜
SAS,2016/1/17,主,小牛83-112马刺,42,胜
SAS,2016/1/2,主,火箭103-121马刺,35,胜
SAS,2016/1/21,客,太阳89-117马刺,43,胜
SAS,2016/1/22,客,湖人95-108马刺,44,胜
SAS,2016/1/25,客,勇士120-90马刺,45,负
SAS,2016/1/27,主,火箭99-130马刺,46,胜
SAS,2016/1/30,客,骑士117-103马刺,47,负
SAS,2016/1/4,客,雄鹿98-123马刺,36,胜
SAS,2016/1/6,主,爵士98-123马刺,37,胜
SAS,2016/1/8,主,尼克斯99-100马刺,38,胜
SAS,2016/2/1,主,魔术92-107马刺,48,胜
SAS,2016/2/10,客,魔术96-98马刺,53,胜
SAS,2016/2/18,客,快船105-86马刺,54,负
SAS,2016/2/19,客,湖人113-119马刺,55,胜
SAS,2016/2/21,客,太阳111-118马刺,56,胜
SAS,2016/2/24,客,国王92-108马刺,57,胜
SAS,2016/2/25,客,爵士78-96马刺,58,胜
SAS,2016/2/27,客,火箭94-104马刺,59,胜
SAS,2016/2/3,主,鹈鹕97-110马刺,49,胜
SAS,2016/2/5,客,小牛90-116马刺,50,胜
SAS,2016/2/6,主,湖人102-106马刺,51,胜
SAS,2016/2/9,客,热火101-119马刺,52,胜
SAS,2016/3/10,主,公牛101-109马刺,65,胜
SAS,2016/3/12,主,雷霆85-93马刺,66,胜
SAS,2016/3/15,主,快船87-108马刺,67,胜
SAS,2016/3/17,主,开拓者110-118马刺,68,胜
SAS,2016/3/19,主,勇士79-87马刺,69,胜
SAS,2016/3/2,主,活塞81-97马刺,60,胜
SAS,2016/3/21,客,黄蜂91-88马刺,70,负
SAS,2016/3/23,主,热火88-112马刺,71,胜
SAS,2016/3/25,主,灰熊104-110马刺,72,胜
SAS,2016/3/26,客,雷霆111-92马刺,73,负
SAS,2016/3/28,客,灰熊87-101马刺,74,胜
SAS,2016/3/3,客,鹈鹕86-94马刺,61,胜
SAS,2016/3/30,主,鹈鹕92-100马刺,75,胜
SAS,2016/3/5,主,国王94-104马刺,62,胜
SAS,2016/3/7,客,步行者99-91马刺,63,负
SAS,2016/3/8,客,森林狼91-116马刺,64,胜
SAS,2016/4/10,主,勇士92-86马刺,80,负
SAS,2016/4/12,主,雷霆98-102马刺,81,胜
SAS,2016/4/13,客,小牛91-96马刺,82,胜
SAS,2016/4/2,主,猛龙95-102马刺,76,胜
SAS,2016/4/5,客,爵士86-88马刺,77,胜
SAS,2016/4/7,客,勇士112-101马刺,78,负
SAS,2016/4/8,客,掘金102-98马刺,79,负
TOR,2015/10/28,主,步行者99-106猛龙,1,胜
TOR,2015/10/30,客,凯尔特103-113猛龙,2,胜
TOR,2015/11/1,主,雄鹿87-106猛龙,3,胜
TOR,2015/11/10,主,尼克斯111-109猛龙,8,负
TOR,2015/11/11,客,76人103-119猛龙,9,胜
TOR,2015/11/13,主,鹈鹕81-100猛龙,10,胜
TOR,2015/11/15,客,国王107-101猛龙,11,负
TOR,2015/11/17,客,勇士115-110猛龙,12,负
TOR,2015/11/18,客,爵士93-89猛龙,13,负
TOR,2015/11/20,客,湖人91-102猛龙,14,胜
TOR,2015/11/22,客,快船80-91猛龙,15,胜
TOR,2015/11/25,主,骑士99-103猛龙,16,胜
TOR,2015/11/28,客,奇才82-84猛龙,17,胜
TOR,2015/11/29,主,太阳107-102猛龙,18,负
TOR,2015/11/3,客,小牛91-102猛龙,4,胜
TOR,2015/11/4,客,雷霆98-103猛龙,5,胜
TOR,2015/11/6,客,魔术92-87猛龙,6,负
TOR,2015/11/8,客,热火96-76猛龙,7,负
TOR,2015/12/11,主,雄鹿83-90猛龙,24,胜
TOR,2015/12/13,主,76人76-96猛龙,25,胜
TOR,2015/12/14,客,步行者106-90猛龙,26,负
TOR,2015/12/17,客,黄蜂109-99猛龙,27,负
TOR,2015/12/18,客,热火94-108猛龙,28,胜
TOR,2015/12/2,客,老鹰86-96猛龙,19,胜
TOR,2015/12/20,主,国王104-94猛龙,29,负
TOR,2015/12/22,主,小牛99-103猛龙,30,胜
TOR,2015/12/26,客,雄鹿90-111猛龙,31,胜
TOR,2015/12/28,客,公牛104-97猛龙,32,负
TOR,2015/12/3,主,掘金106-105猛龙,20,负
TOR,2015/12/30,主,奇才91-94猛龙,33,胜
TOR,2015/12/5,主,勇士112-109猛龙,21,负
TOR,2015/12/7,主,湖人93-102猛龙,22,胜
TOR,2015/12/9,主,马刺94-97猛龙,23,胜
TOR,2016/1/1,主,黄蜂94-104猛龙,34,胜
TOR,2016/1/14,客,魔术103-106猛龙,40,胜
TOR,2016/1/18,主,篮网100-112猛龙,41,胜
TOR,2016/1/20,主,凯尔特109-115猛龙,42,胜
TOR,2016/1/22,主,热火81-101猛龙,43,胜
TOR,2016/1/24,主,快船94-112猛龙,44,胜
TOR,2016/1/26,主,奇才89-106猛龙,45,胜
TOR,2016/1/28,主,尼克斯93-103猛龙,46,胜
TOR,2016/1/3,主,公牛115-113猛龙,35,负
TOR,2016/1/30,主,活塞107-111猛龙,47,胜
TOR,2016/1/4,客,骑士122-100猛龙,36,负
TOR,2016/1/6,客,篮网74-91猛龙,37,胜
TOR,2016/1/8,客,奇才88-97猛龙,38,胜
TOR,2016/1/9,客,76人95-108猛龙,39,胜
TOR,2016/2/1,客,掘金112-93猛龙,48,负
TOR,2016/2/10,客,森林狼117-112猛龙,52,负
TOR,2016/2/19,客,公牛116-106猛龙,53,负
TOR,2016/2/2,客,太阳97-104猛龙,49,胜
TOR,2016/2/21,主,灰熊85-98猛龙,54,胜
TOR,2016/2/22,客,尼克斯95-122猛龙,55,胜
TOR,2016/2/24,主,森林狼105-114猛龙,56,胜
TOR,2016/2/26,主,骑士97-99猛龙,57,胜
TOR,2016/2/28,客,活塞114-101猛龙,58,负
TOR,2016/2/4,客,开拓者103-110猛龙,50,胜
TOR,2016/2/8,客,活塞89-103猛龙,51,胜
TOR,2016/3/10,主,老鹰96-104猛龙,63,胜
TOR,2016/3/12,主,热火104-112猛龙,64,胜
TOR,2016/3/14,主,公牛109-107猛龙,65,负
TOR,2016/3/15,客,雄鹿89-107猛龙,66,胜
TOR,2016/3/17,客,步行者94-101猛龙,67,胜
TOR,2016/3/18,主,凯尔特91-105猛龙,68,胜
TOR,2016/3/2,主,爵士94-104猛龙,59,胜
TOR,2016/3/20,主,魔术100-105猛龙,69,胜
TOR,2016/3/23,客,凯尔特91-79猛龙,70,负
TOR,2016/3/25,客,火箭112-109猛龙,71,负
TOR,2016/3/26,客,鹈鹕91-115猛龙,72,胜
TOR,2016/3/28,主,雷霆119-100猛龙,73,负
TOR,2016/3/30,主,老鹰97-105猛龙,74,胜
TOR,2016/3/4,主,开拓者115-117猛龙,60,胜
TOR,2016/3/6,主,火箭113-107猛龙,61,负
TOR,2016/3/8,主,篮网99-104猛龙,62,胜
TOR,2016/4/1,客,灰熊95-99猛龙,75,胜
TOR,2016/4/10,客,尼克斯89-93猛龙,80,胜
TOR,2016/4/12,主,76人98-122猛龙,81,胜
TOR,2016/4/13,客,篮网96-103猛龙,82,胜
TOR,2016/4/2,客,马刺102-95猛龙,76,负
TOR,2016/4/5,主,黄蜂90-96猛龙,77,胜
TOR,2016/4/7,客,老鹰95-87猛龙,78,负
TOR,2016/4/8,主,步行者98-111猛龙,79,胜
UTA,2015/10/28,客,活塞92-87爵士,1,负
UTA,2015/10/30,客,76人71-99爵士,2,胜
UTA,2015/10/31,客,步行者76-97爵士,3,胜
UTA,2015/11/10,客,骑士118-114爵士,7,负
UTA,2015/11/12,客,热火92-91爵士,8,负
UTA,2015/11/13,客,魔术102-93爵士,9,负
UTA,2015/11/15,客,老鹰96-97爵士,10,胜
UTA,2015/11/18,主,猛龙89-93爵士,11,胜
UTA,2015/11/20,客,小牛102-93爵士,12,负
UTA,2015/11/23,主,雷霆111-89爵士,13,负
UTA,2015/11/25,客,快船91-102爵士,14,胜
UTA,2015/11/28,主,鹈鹕87-101爵士,15,胜
UTA,2015/11/30,主,勇士106-103爵士,16,负
UTA,2015/11/4,主,开拓者108-92爵士,4,负
UTA,2015/11/5,客,掘金84-96爵士,5,胜
UTA,2015/11/7,主,灰熊79-89爵士,6,胜
UTA,2015/12/11,主,雷霆94-90爵士,21,负
UTA,2015/12/13,客,雷霆104-98爵士,22,负
UTA,2015/12/14,客,马刺118-81爵士,23,负
UTA,2015/12/16,主,鹈鹕104-94爵士,24,负
UTA,2015/12/18,主,掘金88-97爵士,25,胜
UTA,2015/12/21,主,太阳89-110爵士,26,胜
UTA,2015/12/23,客,勇士103-85爵士,27,负
UTA,2015/12/26,主,快船109-104爵士,28,负
UTA,2015/12/28,主,76人91-95爵士,29,胜
UTA,2015/12/3,主,魔术103-94爵士,17,负
UTA,2015/12/30,客,森林狼94-80爵士,30,负
UTA,2015/12/31,主,开拓者96-109爵士,31,胜
UTA,2015/12/5,主,步行者119-122爵士,18,胜
UTA,2015/12/8,客,国王114-106爵士,19,负
UTA,2015/12/9,主,尼克斯85-106爵士,20,胜
UTA,2016/1/10,客,湖人74-86爵士,37,胜
UTA,2016/1/13,客,开拓者99-85爵士,38,负
UTA,2016/1/14,主,国王103-101爵士,39,负
UTA,2016/1/16,主,湖人82-109爵士,40,胜
UTA,2016/1/18,客,黄蜂124-119爵士,41,负
UTA,2016/1/2,主,灰熊87-92爵士,32,胜
UTA,2016/1/20,客,尼克斯118-111爵士,42,负
UTA,2016/1/22,客,篮网86-108爵士,43,胜
UTA,2016/1/25,主,活塞95-92爵士,44,负
UTA,2016/1/27,主,黄蜂73-102爵士,45,胜
UTA,2016/1/29,主,森林狼90-103爵士,46,胜
UTA,2016/1/4,主,火箭93-91爵士,33,负
UTA,2016/1/6,客,马刺123-98爵士,34,负
UTA,2016/1/7,客,火箭103-94爵士,35,负
UTA,2016/1/9,主,热火83-98爵士,36,胜
UTA,2016/2/1,主,公牛96-105爵士,47,胜
UTA,2016/2/10,客,鹈鹕100-96爵士,52,负
UTA,2016/2/18,客,奇才103-89爵士,53,负
UTA,2016/2/19,主,凯尔特93-111爵士,54,胜
UTA,2016/2/21,客,开拓者115-111爵士,55,负
UTA,2016/2/23,主,火箭114-117爵士,56,胜
UTA,2016/2/25,主,马刺96-78爵士,57,负
UTA,2016/2/27,主,篮网98-96爵士,58,负
UTA,2016/2/29,客,凯尔特100-95爵士,59,负
UTA,2016/2/3,主,掘金81-85爵士,48,胜
UTA,2016/2/5,主,雄鹿81-84爵士,49,胜
UTA,2016/2/6,客,太阳89-98爵士,50,胜
UTA,2016/2/9,客,小牛119-121爵士,51,胜
UTA,2016/3/11,主,奇才93-114爵士,65,胜
UTA,2016/3/13,客,国王99-108爵士,66,胜
UTA,2016/3/14,主,骑士85-94爵士,67,胜
UTA,2016/3/17,主,太阳69-103爵士,68,胜
UTA,2016/3/19,客,公牛92-85爵士,69,负
UTA,2016/3/2,客,猛龙104-94爵士,60,负
UTA,2016/3/20,客,雄鹿85-94爵士,70,胜
UTA,2016/3/23,客,火箭87-89爵士,71,胜
UTA,2016/3/24,客,雷霆113-91爵士,72,负
UTA,2016/3/26,客,森林狼84-93爵士,73,胜
UTA,2016/3/28,主,湖人75-123爵士,74,胜
UTA,2016/3/30,主,勇士103-96爵士,75,负
UTA,2016/3/4,客,灰熊94-88爵士,61,负
UTA,2016/3/5,客,鹈鹕94-106爵士,62,胜
UTA,2016/3/8,主,老鹰91-84爵士,63,负
UTA,2016/3/9,客,勇士115-94爵士,64,负
UTA,2016/4/1,主,森林狼85-98爵士,76,胜
UTA,2016/4/10,客,掘金84-100爵士,80,胜
UTA,2016/4/11,主,小牛101-92爵士,81,负
UTA,2016/4/13,客,湖人101-96爵士,82,负
UTA,2016/4/3,客,太阳86-101爵士,77,胜
UTA,2016/4/5,主,马刺88-86爵士,78,负
UTA,2016/4/8,主,快船102-99爵士,79,负
WAS,2015/10/28,客,魔术87-88奇才,1,胜
WAS,2015/10/30,客,雄鹿113-118奇才,2,胜
WAS,2015/10/31,主,尼克斯117-110奇才,3,负
WAS,2015/11/10,主,雷霆125-101奇才,7,负
WAS,2015/11/14,主,魔术99-108奇才,8,胜
WAS,2015/11/17,主,雄鹿86-115奇才,9,胜
WAS,2015/11/21,客,活塞95-97奇才,10,胜
WAS,2015/11/24,主,步行者123-106奇才,11,负
WAS,2015/11/25,客,黄蜂101-87奇才,12,负
WAS,2015/11/27,客,凯尔特111-78奇才,13,负
WAS,2015/11/28,主,猛龙84-82奇才,14,负
WAS,2015/11/4,主,马刺99-102奇才,4,胜
WAS,2015/11/6,客,凯尔特118-98奇才,5,负
WAS,2015/11/7,客,老鹰114-99奇才,6,负
WAS,2015/12/1,客,骑士85-97奇才,15,胜
WAS,2015/12/11,客,鹈鹕107-105奇才,21,负
WAS,2015/12/12,客,小牛111-114奇才,22,胜
WAS,2015/12/14,客,灰熊112-95奇才,23,负
WAS,2015/12/16,客,马刺114-95奇才,24,负
WAS,2015/12/19,主,黄蜂101-109奇才,25,胜
WAS,2015/12/2,主,湖人108-104奇才,16,负
WAS,2015/12/21,主,国王99-113奇才,26,胜
WAS,2015/12/23,主,灰熊91-100奇才,27,胜
WAS,2015/12/26,客,篮网96-111奇才,28,胜
WAS,2015/12/28,主,快船108-91奇才,29,负
WAS,2015/12/30,客,猛龙94-91奇才,30,负
WAS,2015/12/4,主,太阳106-109奇才,17,胜
WAS,2015/12/6,主,小牛116-104奇才,18,负
WAS,2015/12/7,客,热火103-114奇才,19,胜
WAS,2015/12/9,主,火箭109-103奇才,20,负
WAS,2016/1/1,主,魔术91-103奇才,31,胜
WAS,2016/1/11,客,公牛100-114奇才,36,胜
WAS,2016/1/13,主,雄鹿101-106奇才,37,胜
WAS,2016/1/15,客,步行者104-118奇才,38,胜
WAS,2016/1/16,主,凯尔特119-117奇才,39,负
WAS,2016/1/18,主,开拓者108-98奇才,40,负
WAS,2016/1/20,主,热火87-106奇才,41,胜
WAS,2016/1/25,主,凯尔特116-91奇才,42,负
WAS,2016/1/26,客,猛龙106-89奇才,43,负
WAS,2016/1/28,主,掘金117-113奇才,44,负
WAS,2016/1/3,主,热火97-75奇才,32,负
WAS,2016/1/30,客,火箭122-123奇才,45,胜
WAS,2016/1/6,主,骑士121-115奇才,33,负
WAS,2016/1/8,主,猛龙97-88奇才,34,负
WAS,2016/1/9,客,魔术99-105奇才,35,胜
WAS,2016/2/1,客,雷霆114-98奇才,46,负
WAS,2016/2/11,客,雄鹿99-92奇才,51,负
WAS,2016/2/18,主,爵士89-103奇才,52,胜
WAS,2016/2/19,主,活塞86-98奇才,53,胜
WAS,2016/2/20,客,热火114-94奇才,54,负
WAS,2016/2/23,主,鹈鹕89-109奇才,55,胜
WAS,2016/2/24,客,公牛109-104奇才,56,负
WAS,2016/2/26,客,76人94-103奇才,57,胜
WAS,2016/2/28,主,骑士99-113奇才,58,胜
WAS,2016/2/29,主,76人108-116奇才,59,胜
WAS,2016/2/3,主,勇士134-121奇才,47,负
WAS,2016/2/5,主,76人94-106奇才,48,胜
WAS,2016/2/6,客,黄蜂108-104奇才,49,负
WAS,2016/2/9,客,尼克斯108-111奇才,50,胜
WAS,2016/3/11,客,爵士114-93奇才,64,负
WAS,2016/3/12,客,掘金116-100奇才,65,负
WAS,2016/3/14,主,活塞81-124奇才,66,胜
WAS,2016/3/16,主,公牛96-117奇才,67,胜
WAS,2016/3/17,客,76人94-99奇才,68,胜
WAS,2016/3/19,主,尼克斯89-99奇才,69,胜
WAS,2016/3/2,客,森林狼98-104奇才,60,胜
WAS,2016/3/21,客,老鹰102-117奇才,70,胜
WAS,2016/3/23,主,老鹰122-101奇才,71,负
WAS,2016/3/25,主,森林狼132-129奇才,72,负
WAS,2016/3/27,客,湖人88-101奇才,73,胜
WAS,2016/3/29,客,勇士102-94奇才,74,负
WAS,2016/3/30,客,国王120-111奇才,75,负
WAS,2016/3/4,客,骑士108-83奇才,61,负
WAS,2016/3/5,主,步行者100-99奇才,62,负
WAS,2016/3/8,客,开拓者116-109奇才,63,负
WAS,2016/4/1,客,太阳99-106奇才,76,胜
WAS,2016/4/10,主,黄蜂98-113奇才,80,胜
WAS,2016/4/11,客,篮网111-120奇才,81,胜
WAS,2016/4/13,主,老鹰98-109奇才,82,胜
WAS,2016/4/3,客,快船114-109奇才,77,负
WAS,2016/4/6,主,篮网103-121奇才,78,胜
WAS,2016/4/8,客,活塞112-99奇才,79,负
