比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
掘金105-103森林狼,客,94,25,17,103,0.706,15,3,负,27,43,32,42,7,12,16,8,明尼苏达森林狼,0.28,8,2016/12/28,0.447,29,MIN
掘金105-106雷霆,客,96,25,22,106,0.909,19,3,胜,36,54,80,40,6,20,18,7,俄克拉荷马雷霆,0.24,12,2017/4/9,0.417,19,OKC
掘金105-109火箭,客,83,24,35,109,0.8,24,5,胜,38,48,70,38,5,28,10,5,休斯顿火箭,0.208,14,2017/3/18,0.458,20,HOU
掘金105-112开拓者,主,99,29,32,112,0.813,23,8,胜,30,44,11,39,8,26,14,8,波特兰开拓者,0.276,7,2016/11/13,0.394,21,POR
掘金105-91爵士,客,85,26,23,91,0.783,22,6,负,35,49,15,33,7,18,14,3,犹他爵士,0.269,10,2016/11/20,0.388,15,UTA
掘金105-92国王,主,82,23,20,92,0.6,15,2,负,31,41,66,36,8,12,10,4,萨克拉门托国王,0.348,12,2017/3/11,0.439,24,SAC
掘金106-102快船,主,84,25,20,102,0.75,19,7,负,34,38,33,39,9,15,4,6,洛杉矶快船,0.36,11,2016/12/26,0.464,22,LAC
掘金106-117老鹰,主,93,27,18,117,0.833,18,4,胜,36,48,53,47,8,15,12,6,亚特兰大老鹰,0.296,10,2017/2/8,0.505,31,ATL
掘金106-121雷霆,主,89,36,29,121,0.793,20,11,胜,43,49,38,43,12,23,6,8,俄克拉荷马雷霆,0.333,10,2017/1/7,0.483,23,OKC
掘金106-9876人,主,86,31,23,98,0.739,25,10,负,32,44,21,35,11,17,12,12,费城76人,0.355,17,2016/12/5,0.407,20,PHI
掘金107-102鹈鹕,主,92,19,26,102,0.885,29,5,负,29,34,1,38,3,23,5,16,新奥尔良鹈鹕,0.158,11,2016/10/26,0.413,31,NOH
掘金107-108灰熊,主,86,24,19,108,0.684,30,5,胜,24,32,8,44,7,13,8,14,孟菲斯灰熊,0.292,14,2016/11/8,0.512,29,MEM
掘金108-109老鹰,客,86,25,33,109,0.818,25,4,胜,31,41,30,37,8,27,10,10,亚特兰大老鹰,0.32,8,2016/12/23,0.43,26,ATL
掘金108-111森林狼,主,84,15,21,111,0.714,24,8,胜,28,36,44,45,6,15,8,11,明尼苏达森林狼,0.4,15,2017/1/22,0.536,29,MIN
掘金108-96国王,客,83,16,21,96,0.857,18,1,负,29,40,63,36,6,18,11,9,萨克拉门托国王,0.375,15,2017/3/6,0.434,20,SAC
掘金109-125骑士,主,84,30,22,125,0.818,16,4,胜,37,45,53,46,15,18,8,9,克里夫兰骑士,0.5,15,2017/2/11,0.548,30,CLE
掘金109-91小牛,主,88,40,11,91,0.818,11,4,负,34,42,81,35,12,9,8,8,达拉斯小牛,0.3,13,2017/4/11,0.398,24,DAL
掘金110-107公牛,客,95,18,18,107,0.833,18,11,负,38,48,15,43,6,15,10,6,芝加哥公牛,0.333,6,2016/11/22,0.453,22,CHI
掘金110-128火箭,客,89,37,25,128,0.84,14,7,胜,30,42,20,45,17,21,12,11,休斯顿火箭,0.459,11,2016/12/2,0.506,25,HOU
掘金110-87小牛,客,79,26,17,87,0.647,18,3,负,26,29,51,34,8,11,3,8,达拉斯小牛,0.308,10,2017/2/6,0.43,25,DAL
掘金110-98雄鹿,主,83,18,15,98,0.867,19,5,负,24,34,59,38,9,13,10,8,密尔沃基雄鹿,0.5,13,2017/3/1,0.458,26,MIL
掘金111-105雷霆,主,101,25,17,105,0.647,24,8,负,37,51,82,43,8,11,14,10,俄克拉荷马雷霆,0.32,12,2017/4/12,0.426,20,OKC
掘金111-113猛龙,客,94,23,31,113,0.613,25,2,胜,38,45,12,43,8,19,7,8,多伦多猛龙,0.348,12,2016/11/18,0.457,23,TOR
掘金111-116篮网,主,85,26,31,116,0.806,19,5,胜,32,42,21,41,9,25,10,11,布鲁克林篮网,0.346,15,2016/12/7,0.482,18,BKN
掘金113-115开拓者,客,98,32,21,115,0.714,30,8,胜,40,45,3,45,10,15,5,10,波特兰开拓者,0.313,15,2016/10/29,0.459,23,POR
掘金113-120国王,客,88,29,18,120,0.944,13,2,胜,28,33,34,46,11,17,5,7,萨克拉门托国王,0.379,8,2017/1/3,0.523,26,SAC
掘金113-122开拓者,主,91,27,33,122,0.727,18,6,胜,32,48,74,45,8,24,16,7,波特兰开拓者,0.296,9,2017/3/28,0.495,15,POR
掘金113-123奇才,客,88,26,19,123,0.632,16,0,胜,35,43,63,50,11,12,8,10,华盛顿奇才,0.423,11,2017/3/8,0.568,31,WAS
掘金114-122黄蜂,主,86,36,30,122,0.833,17,11,胜,33,43,76,40,17,25,10,10,夏洛特黄蜂,0.472,6,2017/3/31,0.465,26,CHA
掘金116-113热火,主,86,26,21,113,0.762,22,9,负,34,41,77,42,13,16,7,3,迈阿密热火,0.5,11,2017/4/2,0.488,26,MIA
掘金116-120湖人,主,89,26,18,120,0.778,16,10,胜,34,44,51,47,12,14,10,7,洛杉矶湖人,0.462,15,2017/1/31,0.528,25,LAL
掘金117-107小牛,客,81,25,9,107,0.778,17,4,负,25,30,28,43,14,7,5,4,达拉斯小牛,0.56,12,2016/12/19,0.531,21,DAL
掘金119-127勇士,主,95,25,21,127,0.762,14,2,胜,31,43,35,50,11,16,12,7,金州勇士,0.44,13,2017/1/2,0.526,33,GSW
掘金119-99凯尔特,客,80,33,23,99,0.826,23,2,负,25,33,66,34,12,19,8,11,波士顿凯尔特人,0.364,18,2017/3/10,0.425,19,BOS
掘金120-104太阳,客,79,20,29,104,0.621,29,4,负,28,35,12,39,8,18,7,8,菲尼克斯太阳,0.4,16,2016/11/16,0.494,14,PHO
掘金120-114太阳,主,89,25,36,114,0.861,24,7,负,37,46,18,36,11,31,9,5,菲尼克斯太阳,0.44,11,2016/11/27,0.404,11,PHO
掘金121-113魔术,主,88,27,24,113,0.667,18,5,负,26,31,25,43,11,16,5,7,奥兰多魔术,0.407,5,2016/12/10,0.489,27,ORL
掘金121-117雄鹿,客,83,24,23,117,0.783,26,13,负,32,38,49,45,9,18,6,9,密尔沃基雄鹿,0.375,18,2017/2/3,0.542,26,MIL
掘金122-106鹈鹕,客,99,23,13,106,0.692,19,3,负,23,33,79,47,3,9,10,11,新奥尔良鹈鹕,0.13,11,2017/4/7,0.475,19,NOH
掘金122-12476人,客,87,33,40,124,0.8,33,5,胜,29,44,32,38,16,32,15,5,费城76人,0.485,11,2016/12/30,0.437,25,PHI
掘金123-107凯尔特,主,90,25,21,107,0.81,24,5,负,28,39,6,41,8,17,11,3,波士顿凯尔特人,0.32,11,2016/11/6,0.456,31,BOS
掘金123-112太阳,主,91,21,32,112,0.75,36,3,负,32,43,47,41,6,24,11,9,菲尼克斯太阳,0.286,10,2017/1/28,0.451,20,PHO
掘金123-98快船,客,96,32,8,98,1,23,2,负,25,35,45,40,10,8,10,5,洛杉矶快船,0.313,7,2017/1/21,0.417,23,LAC
掘金124-125火箭,主,89,38,23,125,0.783,22,2,胜,29,35,71,45,17,18,6,12,休斯顿火箭,0.447,12,2017/3/20,0.506,27,HOU
掘金125-107公牛,主,96,26,10,107,0.9,19,3,负,24,35,60,44,10,9,11,10,芝加哥公牛,0.385,12,2017/2/28,0.458,26,CHI
掘金125-112魔术,客,89,25,18,112,0.778,10,1,负,27,35,43,45,8,14,8,6,奥兰多魔术,0.32,14,2017/1/16,0.506,28,ORL
掘金125-117步行者,主,95,24,11,117,0.727,29,8,负,28,39,72,48,13,8,11,9,印第安纳步行者,0.542,12,2017/3/24,0.505,19,IND
掘金126-113骑士,客,85,37,14,113,0.857,12,4,负,31,38,70,43,15,12,7,4,克里夫兰骑士,0.405,10,2017/3/22,0.506,22,CLE
掘金127-114尼克斯,客,80,23,39,114,0.923,27,4,负,26,35,27,35,8,36,9,6,纽约尼克斯,0.348,11,2016/12/17,0.438,18,NYK
掘金127-120太阳,客,89,24,17,120,0.824,26,2,负,20,28,46,48,10,14,8,8,菲尼克斯太阳,0.417,11,2017/1/26,0.539,21,PHO
掘金127-121湖人,主,108,30,18,121,0.889,21,5,负,23,43,46,47,11,16,20,11,洛杉矶湖人,0.367,12,2017/1/17,0.435,28,LAL
掘金129-101湖人,客,97,20,19,101,0.579,21,3,负,30,46,67,42,6,11,16,10,洛杉矶湖人,0.3,16,2017/3/13,0.433,17,LAL
掘金129-109篮网,客,83,30,31,109,0.548,23,4,负,35,42,57,41,10,17,7,7,布鲁克林篮网,0.333,19,2017/2/24,0.494,27,BKN
掘金129-114快船,客,84,32,15,114,0.667,19,4,负,30,34,69,44,16,10,4,5,洛杉矶快船,0.5,9,2017/3/16,0.524,26,LAC
掘金129-132雷霆,客,95,26,29,132,0.793,21,4,胜,33,40,17,48,13,23,7,11,俄克拉荷马雷霆,0.5,13,2016/11/25,0.505,29,OKC
掘金131-123尼克斯,主,93,38,5,123,0.6,14,5,负,23,33,55,52,16,3,10,10,纽约尼克斯,0.421,10,2017/2/10,0.559,36,NYK
掘金132-110勇士,客,92,32,13,110,0.923,13,6,负,23,27,55,45,8,12,4,12,金州勇士,0.25,9,2017/2/13,0.489,25,GSW
掘金132-120开拓者,客,88,23,36,120,0.833,25,4,负,26,41,28,41,8,30,15,6,波特兰开拓者,0.348,14,2016/12/15,0.466,22,POR
掘金134-131鹈鹕,主,100,32,17,131,0.882,16,9,负,25,35,78,51,14,15,10,5,新奥尔良鹈鹕,0.438,7,2017/4/4,0.51,30,NOH
掘金140-112步行者,客,94,29,13,112,0.923,15,4,负,22,34,39,44,12,12,12,9,印第安纳步行者,0.414,16,2017/1/12,0.468,26,IND
掘金83-108爵士,主,79,26,31,108,0.71,25,3,胜,47,51,16,39,8,22,4,4,犹他爵士,0.308,14,2016/11/23,0.494,19,UTA
掘金85-92奇才,主,78,19,17,92,0.941,20,3,胜,27,35,21,35,6,16,8,11,华盛顿奇才,0.316,18,2016/12/8,0.449,21,WAS
掘金86-103活塞,主,83,20,22,103,0.727,16,9,胜,39,47,6,40,7,16,8,9,底特律活塞,0.35,13,2016/11/5,0.482,22,DET
掘金90-115鹈鹕,客,97,27,12,115,0.833,18,4,胜,49,59,73,48,9,10,10,7,新奥尔良鹈鹕,0.333,9,2017/3/26,0.495,29,NOH
掘金92-112小牛,主,77,26,12,112,0.833,15,7,胜,26,34,24,45,12,10,8,9,达拉斯小牛,0.462,9,2016/12/12,0.584,22,DAL
掘金95-106活塞,客,90,18,14,106,0.714,16,1,胜,26,37,10,46,4,10,11,11,底特律活塞,0.222,9,2016/11/12,0.511,23,DET
掘金97-121马刺,主,79,21,26,121,0.808,15,8,胜,31,38,50,45,10,21,7,13,圣安东尼奥马刺,0.476,14,2017/2/4,0.57,29,SAS
掘金98-105灰熊,客,80,33,25,105,0.88,20,2,胜,36,49,60,36,11,22,13,9,孟菲斯灰熊,0.333,15,2017/2/26,0.45,21,MEM
掘金98-105爵士,主,78,25,28,105,0.929,13,3,胜,33,40,21,35,9,26,7,8,犹他爵士,0.36,9,2016/12/3,0.449,20,UTA
掘金98-106热火,客,93,24,26,106,0.577,25,7,胜,37,48,18,41,9,15,11,14,迈阿密热火,0.375,6,2016/11/30,0.441,26,MIA
掘金99-112森林狼,客,86,18,28,112,0.857,15,4,胜,36,45,57,41,6,24,9,12,明尼苏达森林狼,0.333,7,2017/2/15,0.477,20,MIN
掘金99-119灰熊,客,92,30,20,119,0.75,24,4,胜,35,46,51,45,14,15,11,6,孟菲斯灰熊,0.467,8,2017/2/1,0.489,28,MEM
掘金99-127马刺,客,90,24,17,127,0.765,15,8,胜,34,41,36,51,12,13,7,5,圣安东尼奥马刺,0.5,7,2017/1/5,0.567,34,SAS
爵士100-107步行者,主,87,20,23,107,0.913,19,9,胜,33,43,70,38,10,21,10,9,印第安纳步行者,0.5,7,2017/3/20,0.437,21,IND
爵士100-8376人,客,87,24,8,83,0.875,16,1,负,28,41,31,35,6,7,13,6,费城76人,0.25,15,2016/12/29,0.402,16,PHI
爵士100-92骑士,客,85,31,25,92,0.84,19,2,负,29,42,37,31,9,21,13,6,克里夫兰骑士,0.29,16,2017/1/10,0.365,15,CLE
爵士101-89篮网,主,78,27,23,89,0.739,20,5,负,36,44,33,33,6,17,8,5,布鲁克林篮网,0.222,15,2017/1/2,0.423,13,BKN
爵士101-97马刺,客,86,21,13,97,0.846,17,2,负,27,42,82,39,8,11,15,12,圣安东尼奥马刺,0.381,15,2017/4/12,0.453,16,SAS
爵士102-100湖人,主,83,16,22,100,0.818,21,3,负,25,40,35,39,4,18,15,8,洛杉矶湖人,0.25,14,2016/12/27,0.47,19,LAL
爵士102-111火箭,主,94,32,20,111,0.75,16,3,胜,29,39,13,42,12,15,10,8,休斯顿火箭,0.375,4,2016/11/19,0.447,28,HOU
爵士102-91热火,主,81,17,19,91,0.526,17,4,负,35,39,8,38,5,10,4,5,迈阿密热火,0.294,8,2016/11/12,0.469,21,MIA
爵士102-92奇才,主,87,22,13,92,0.769,27,1,负,21,27,57,37,8,10,6,16,华盛顿奇才,0.364,15,2017/2/26,0.425,21,WAS
爵士103-100小牛,客,77,28,21,100,0.857,24,0,负,20,27,26,35,12,18,7,9,达拉斯小牛,0.429,6,2016/12/16,0.455,18,DAL
爵士103-109马刺,主,77,19,22,109,0.864,17,6,胜,34,42,76,40,10,19,8,7,圣安东尼奥马刺,0.526,13,2017/4/2,0.519,26,SAS
爵士104-112凯尔特,客,71,30,23,112,0.652,24,4,胜,34,37,54,42,13,15,3,6,波士顿凯尔特人,0.433,16,2017/2/11,0.592,20,BOS
爵士104-112雷霆,主,86,23,24,112,0.75,20,7,胜,31,43,66,43,8,18,12,7,俄克拉荷马雷霆,0.348,12,2017/3/11,0.5,23,OKC
爵士104-113开拓者,主,75,19,22,113,1,18,3,胜,29,34,1,39,13,22,5,5,波特兰开拓者,0.684,12,2016/10/25,0.52,22,POR
爵士104-115凯尔特,主,74,31,17,115,0.941,22,6,胜,28,32,35,41,17,16,4,5,波士顿凯尔特人,0.548,13,2017/1/3,0.554,31,BOS
爵士104-84国王,客,90,26,13,84,0.538,14,4,负,22,34,23,34,9,7,12,10,萨克拉门托国王,0.346,10,2016/12/10,0.378,17,SAC
爵士104-88雄鹿,客,73,23,25,88,0.6,21,7,负,30,39,48,32,9,15,9,10,密尔沃基雄鹿,0.391,17,2017/2/1,0.438,19,MIL
爵士105-112小牛,主,87,20,25,112,0.76,19,3,胜,32,38,53,44,5,19,6,12,达拉斯小牛,0.25,11,2017/2/9,0.506,21,DAL
爵士105-98黄蜂,客,82,33,18,98,0.833,20,3,负,35,38,51,35,13,15,3,7,夏洛特黄蜂,0.394,9,2017/2/4,0.427,20,CHA
爵士105-98掘金,客,83,24,14,98,0.786,21,5,负,30,37,20,37,13,11,7,7,丹佛掘金,0.542,14,2016/12/3,0.446,19,DEN
爵士105-99勇士,主,80,25,17,99,0.706,17,6,负,34,42,81,39,9,12,8,5,金州勇士,0.36,13,2017/4/10,0.488,25,GSW
爵士106-101太阳,主,81,22,17,101,0.941,21,5,负,33,39,41,40,5,16,6,4,菲尼克斯太阳,0.227,9,2017/1/16,0.494,13,PHO
爵士106-109雷霆,主,76,22,23,109,0.696,17,7,胜,36,42,60,39,15,16,6,5,俄克拉荷马雷霆,0.682,14,2017/2/28,0.513,20,OKC
爵士106-87开拓者,客,83,26,17,87,0.882,20,4,负,21,28,78,33,6,15,7,9,波特兰开拓者,0.231,7,2017/4/4,0.398,10,POR
爵士106-91马刺,主,76,20,21,91,0.905,15,5,负,30,34,5,33,6,19,4,6,圣安东尼奥马刺,0.3,9,2016/11/1,0.434,19,SAS
爵士107-101湖人,主,87,14,23,101,0.783,23,1,负,28,43,23,39,5,18,15,8,洛杉矶湖人,0.357,10,2016/12/5,0.448,15,LAL
爵士108-100鹈鹕,客,80,25,24,100,0.667,17,7,负,32,37,74,37,10,16,5,7,新奥尔良鹈鹕,0.4,9,2017/3/27,0.463,17,NOH
爵士108-101尼克斯,客,79,21,18,101,0.889,26,1,负,28,36,71,38,9,16,8,4,纽约尼克斯,0.429,11,2017/3/22,0.481,19,NYK
爵士108-83掘金,客,88,27,31,83,0.581,22,5,负,35,49,15,28,9,18,14,5,丹佛掘金,0.333,10,2016/11/23,0.318,14,DEN
爵士109-100步行者,客,77,20,17,100,0.706,23,3,负,32,36,43,39,10,12,4,10,印第安纳步行者,0.5,16,2017/1/21,0.506,17,IND
爵士109-8476人,主,77,21,22,84,0.682,19,2,负,33,42,6,31,7,15,9,5,费城76人,0.333,18,2016/11/7,0.403,16,PHI
爵士109-89雷霆,客,82,19,27,89,0.852,18,3,负,25,38,26,30,6,23,13,4,俄克拉荷马雷霆,0.316,9,2016/12/14,0.366,14,OKC
爵士109-95雄鹿,主,74,18,29,95,0.828,27,2,负,25,35,56,32,7,24,10,5,密尔沃基雄鹿,0.389,15,2017/2/24,0.432,15,MIL
爵士110-109国王,主,83,17,20,109,0.75,21,3,负,32,37,62,43,8,15,5,8,萨克拉门托国王,0.471,12,2017/3/5,0.518,24,SAC
爵士110-111热火,客,86,19,19,111,0.789,15,2,胜,27,40,19,44,8,15,13,7,迈阿密热火,0.421,6,2016/12/1,0.512,16,MIA
爵士110-77活塞,客,76,17,16,77,0.688,16,4,负,32,35,42,30,6,11,3,5,底特律活塞,0.353,13,2017/1/13,0.395,15,DET
爵士111-88开拓者,客,79,22,20,88,0.75,21,3,负,32,41,56,32,9,15,9,9,波特兰开拓者,0.409,16,2017/2/15,0.405,14,POR
爵士112-103森林狼,主,81,19,25,103,0.96,23,2,负,29,39,17,36,7,24,10,8,明尼苏达森林狼,0.368,14,2016/11/28,0.444,26,MIN
爵士112-105太阳,客,84,18,25,105,0.84,28,0,负,29,41,21,39,6,21,12,5,菲尼克斯太阳,0.333,17,2016/12/6,0.464,14,PHO
爵士112-107小牛,主,87,23,28,107,0.75,26,2,负,33,42,43,39,8,21,9,5,达拉斯小牛,0.348,12,2017/1/20,0.448,21,DAL
爵士112-82国王,主,75,15,18,82,0.667,17,1,负,30,32,75,34,2,12,2,7,萨克拉门托国王,0.133,13,2017/3/29,0.453,14,SAC
爵士112-97篮网,客,89,29,24,97,0.75,24,3,负,33,42,60,36,7,18,9,6,布鲁克林篮网,0.241,12,2017/3/3,0.404,12,BKN
爵士114-107魔术,客,82,34,27,107,0.704,28,2,负,33,40,42,38,12,19,7,10,奥兰多魔术,0.353,14,2017/1/14,0.463,23,ORL
爵士114-108快船,客,78,30,23,108,0.783,22,2,负,25,28,67,39,12,18,3,4,洛杉矶快船,0.4,6,2017/3/13,0.5,16,LAC
爵士114-109尼克斯,主,83,20,19,109,0.895,26,5,负,29,39,6,42,8,17,10,8,纽约尼克斯,0.4,12,2016/11/6,0.506,18,NYK
爵士115-108火箭,主,79,32,40,108,0.75,20,4,负,21,31,65,35,8,30,10,9,休斯顿火箭,0.25,8,2017/3/8,0.443,22,HOU
爵士120-101火箭,客,91,30,22,101,0.727,20,6,负,23,38,18,37,11,16,15,5,休斯顿火箭,0.367,7,2016/11/29,0.407,14,HOU
爵士120-113森林狼,客,79,16,28,113,1,25,1,负,25,34,79,39,7,28,9,11,明尼苏达森林狼,0.438,12,2017/4/7,0.494,22,MIN
爵士120-95老鹰,主,74,17,32,95,0.719,18,3,负,23,30,52,33,6,23,7,6,亚特兰大老鹰,0.353,12,2017/2/6,0.446,16,ATL
爵士127-94鹈鹕,主,77,24,25,94,0.76,17,6,负,30,37,53,35,5,19,7,6,新奥尔良鹈鹕,0.208,13,2017/2/8,0.455,17,NOH
爵士72-88快船,客,81,25,11,88,0.636,19,7,胜,43,49,55,36,9,7,6,7,洛杉矶快船,0.36,13,2017/2/13,0.444,16,LAC
爵士74-104勇士,主,90,23,17,104,0.882,18,3,胜,41,50,29,40,9,15,9,13,金州勇士,0.391,10,2016/12/20,0.444,24,GSW
爵士75-88快船,主,83,27,20,88,0.7,14,4,胜,35,49,2,34,6,14,14,8,洛杉矶快船,0.222,13,2016/10/30,0.41,17,LAC
爵士77-85公牛,客,90,17,16,85,0.875,16,6,胜,32,46,12,33,5,14,14,7,芝加哥公牛,0.294,8,2016/11/17,0.367,8,CHI
爵士79-88灰熊,主,78,24,14,88,0.786,23,3,胜,32,37,40,34,9,11,5,11,孟菲斯灰熊,0.375,13,2017/1/8,0.436,19,MEM
爵士80-107森林狼,客,78,16,26,107,0.808,15,7,胜,38,48,61,39,8,21,10,11,明尼苏达森林狼,0.5,10,2017/3/1,0.5,23,MIN
爵士82-73灰熊,主,93,23,18,73,0.833,28,1,负,29,48,29,28,2,15,19,8,孟菲斯灰熊,0.087,8,2016/12/18,0.301,12,MEM
爵士83-91骑士,主,86,33,19,91,0.526,12,2,胜,41,52,67,36,9,10,11,6,克里夫兰骑士,0.273,10,2017/3/16,0.419,14,CLE
爵士86-100马刺,客,83,20,22,100,0.909,25,8,胜,40,49,6,37,6,20,9,9,圣安东尼奥马刺,0.3,11,2016/11/4,0.446,17,SAS
爵士86-101开拓者,主,91,30,16,101,0.875,16,5,胜,34,46,80,37,13,14,12,6,波特兰开拓者,0.433,3,2017/4/8,0.407,15,POR
爵士86-95公牛,主,80,19,14,95,0.857,18,9,胜,32,39,70,38,7,12,7,7,芝加哥公牛,0.368,10,2017/3/18,0.475,24,CHI
爵士87-74魔术,主,78,20,19,74,0.737,18,6,负,35,43,9,26,8,14,8,11,奥兰多魔术,0.4,12,2016/11/11,0.333,13,ORL
爵士88-83鹈鹕,客,84,33,18,83,0.722,15,3,负,34,47,64,30,10,13,13,11,新奥尔良鹈鹕,0.303,20,2017/3/6,0.357,16,NOH
爵士91-105掘金,主,86,22,30,105,0.433,19,2,胜,37,49,13,42,8,13,12,4,丹佛掘金,0.364,8,2016/11/20,0.488,31,DEN
爵士91-86太阳,客,87,17,10,86,0.7,21,2,负,32,41,34,36,7,7,9,6,菲尼克斯太阳,0.412,9,2016/12/31,0.414,9,PHO
爵士93-101猛龙,主,91,21,28,101,0.75,19,6,胜,24,45,35,36,8,21,21,10,多伦多猛龙,0.381,4,2017/1/5,0.396,14,TOR
爵士93-103掘金,主,76,26,31,103,0.742,15,6,胜,36,43,44,35,10,23,7,7,丹佛掘金,0.385,14,2017/1/24,0.461,28,DEN
爵士93-94国王,客,74,21,24,94,0.667,19,3,胜,33,41,29,34,10,16,8,5,萨克拉门托国王,0.476,10,2016/12/21,0.459,13,SAC
爵士94-92森林狼,主,80,20,21,92,0.714,21,3,负,34,48,37,35,7,15,14,3,明尼苏达森林狼,0.35,15,2017/1/7,0.438,23,MIN
爵士95-102灰熊,客,80,26,10,102,0.9,23,1,胜,24,31,49,41,11,9,7,8,孟菲斯灰熊,0.423,7,2017/1/28,0.512,13,MEM
爵士95-108快船,主,85,27,28,108,0.893,17,5,胜,36,48,74,38,7,25,12,9,洛杉矶快船,0.259,10,2017/3/25,0.447,14,LAC
爵士95-68老鹰,客,83,25,12,68,0.667,16,4,负,34,40,16,26,8,8,6,8,亚特兰大老鹰,0.32,14,2016/11/25,0.313,11,ATL
爵士95-88奇才,客,87,17,16,88,0.813,23,1,负,31,45,76,35,5,13,14,8,华盛顿奇才,0.294,14,2017/3/31,0.402,12,WAS
爵士95-97雷霆,客,83,20,25,97,0.76,23,6,胜,37,45,45,36,6,19,8,6,俄克拉荷马雷霆,0.3,10,2017/1/23,0.434,17,OKC
爵士96-102灰熊,客,76,21,26,102,0.846,26,2,胜,30,44,10,36,8,22,14,4,孟菲斯灰熊,0.381,16,2016/11/14,0.474,13,MEM
爵士96-88湖人,客,84,14,13,88,0.923,24,2,负,38,48,50,36,4,12,10,5,洛杉矶湖人,0.286,12,2017/1/26,0.429,13,LAL
爵士96-89湖人,客,84,23,21,89,0.762,29,7,负,32,43,2,32,9,16,11,6,洛杉矶湖人,0.391,14,2016/10/28,0.381,16,LAL
爵士97-81小牛,客,77,26,10,81,0.8,20,4,负,30,36,4,33,7,8,6,4,达拉斯小牛,0.269,12,2016/11/2,0.429,18,DAL
爵士97-83活塞,主,86,13,12,83,0.667,18,4,负,31,39,68,36,3,8,8,6,底特律活塞,0.231,7,2017/3/15,0.419,14,DET
爵士98-104黄蜂,主,82,26,29,104,0.69,19,4,胜,32,37,7,38,8,20,5,8,夏洛特黄蜂,0.308,8,2016/11/9,0.463,24,CHA
爵士98-104猛龙,客,81,21,15,104,0.667,19,4,胜,31,36,29,43,8,10,5,12,多伦多猛龙,0.381,10,2016/12/23,0.531,12,TOR
爵士99-106勇士,客,80,29,23,106,0.696,23,4,胜,38,47,23,39,12,16,9,10,金州勇士,0.414,16,2016/12/8,0.488,26,GSW
开拓者100-103鹈鹕,客,90,24,21,103,0.714,17,3,胜,31,42,82,40,8,15,11,13,新奥尔良鹈鹕,0.333,11,2017/4/12,0.444,20,NOH
开拓者100-94灰熊,主,81,26,32,94,0.813,20,5,负,32,44,7,31,6,26,12,9,孟菲斯灰熊,0.231,13,2016/11/6,0.383,15,MEM
开拓者101-113鹈鹕,主,82,24,20,113,0.7,21,12,胜,36,37,13,45,9,14,1,9,新奥尔良鹈鹕,0.375,8,2016/11/18,0.549,31,NOH
开拓者101-120奇才,主,86,23,25,120,0.92,18,5,胜,39,51,40,42,13,23,12,10,华盛顿奇才,0.565,12,2017/1/16,0.488,26,WAS
开拓者101-86爵士,客,77,19,24,86,0.75,18,9,负,38,47,80,31,6,18,9,2,犹他爵士,0.316,11,2017/4/8,0.403,19,UTA
开拓者102-86骑士,客,82,30,28,86,0.75,20,4,负,35,48,38,28,9,21,13,5,克里夫兰骑士,0.3,15,2017/1/11,0.341,14,CLE
开拓者102-89国王,客,79,28,23,89,0.783,20,3,负,33,39,32,31,9,18,6,8,萨克拉门托国王,0.321,11,2016/12/28,0.392,20,SAC
开拓者103-107尼克斯,主,96,29,8,107,1,23,5,胜,33,43,14,45,9,8,10,8,纽约尼克斯,0.31,13,2016/11/22,0.469,26,NYK
开拓者104-108小牛,客,76,31,23,108,0.826,24,4,胜,34,36,50,36,17,19,2,3,达拉斯小牛,0.548,4,2017/2/3,0.474,15,DAL
开拓者104-109老鹰,客,83,28,48,109,0.771,23,12,胜,45,52,55,32,8,37,7,9,亚特兰大老鹰,0.286,9,2017/2/13,0.386,20,ATL
开拓者104-127勇士,客,89,26,23,127,0.739,19,4,胜,38,45,4,50,10,17,7,14,金州勇士,0.385,16,2016/11/1,0.562,36,GSW
开拓者105-95小牛,主,83,28,20,95,0.85,21,3,负,37,44,5,34,10,17,7,5,达拉斯小牛,0.357,12,2016/11/4,0.41,18,DAL
开拓者105-98湖人,客,94,29,14,98,0.929,17,9,负,37,51,49,37,11,13,14,5,洛杉矶湖人,0.379,13,2017/1/25,0.394,16,LAL
开拓者105-98森林狼,客,87,18,20,98,0.9,20,4,负,38,47,78,38,4,18,9,7,明尼苏达森林狼,0.222,13,2017/4/6,0.437,16,MIN
开拓者106-112猛龙,主,78,20,27,112,0.778,24,6,胜,34,39,59,42,7,21,5,7,多伦多猛龙,0.35,10,2017/2/26,0.538,16,TOR
开拓者106-114快船,客,91,29,46,114,0.696,25,4,胜,33,48,1,37,8,32,15,10,洛杉矶快船,0.276,7,2016/10/27,0.407,12,LAC
开拓者107-115雄鹿,主,77,24,37,115,0.676,13,7,胜,36,41,20,40,10,25,5,8,密尔沃基雄鹿,0.417,10,2016/12/7,0.519,19,MIL
开拓者108-87湖人,主,83,24,26,87,0.538,18,5,负,29,38,42,32,9,14,9,7,洛杉矶湖人,0.375,10,2017/1/10,0.386,18,LAL
开拓者109-110森林狼,主,83,9,28,110,0.857,18,5,胜,32,43,76,41,4,24,11,3,明尼苏达森林狼,0.444,11,2017/4/3,0.494,26,MIN
