Date,HomeTeam,AwayTeam,GameID,Home Result,"Home Score ","Away Score ",TEAM1,TEAM2,Round,Start (ET),HOME,Season,Opponent,Result,Tm,Opp,W,L,Streak
2019-12-25 00:00:00.000,"NOP","DEN","2019/12/25_NOP:DEN",9,112,100,"DEN","NOP","30","10:30p","AWAY","2020","New Orleans Pelicans","L","100","112","21","9","L 1"
2020-01-01 00:00:00.000,"PHO","LAL","2020/1/1_PHO:LAL",13,107,117,"PHO","LAL","34","10:30p","HOME","2020","Los Angeles Lakers","L","107","117","13","21","L 1"
2020-01-03 00:00:00.000,"NOP","LAL","2020/1/3_NOP:LAL",11,113,123,"NOP","LAL","35","10:30p","HOME","2020","Los Angeles Lakers","L","113","123","11","24","L 1"
2020-01-16 00:00:00.000,"ORL","LAC","2020/1/16_ORL:LAC",20,95,122,"ORL","LAC","42","10:30p","HOME","2020","Los Angeles Clippers","L","95","122","20","22","L 1"
2020-02-03 00:00:00.000,"SAS","LAC","2020/2/3_SAS:LAC",22,105,108,"SAS","LAC","49","10:30p","HOME","2020","Los Angeles Clippers","L","105","108","22","27","L 1"
2020-02-06 00:00:00.000,"HOU","LAL","2020/2/6_HOU:LAL",12,121,111,"LAL","HOU","50","10:30p","AWAY","2020","Houston Rockets","L","111","121","38","12","L 1"
2020-02-07 00:00:00.000,"POR","UTA","2020/2/7_POR:UTA",24,114,117,"POR","UTA","53","10:30p","HOME","2020","Utah Jazz","L","114","117","24","29","L 1"
2015-10-28 00:00:00.000,"CHO","MIA","2015/10/28_CHO:MIA",0,94,104,"CHO","MIA","1","7:30p","HOME","2016","Miami Heat","L","94","104","0","1","L 1"
2015-10-28 00:00:00.000,"UTA","DET","2015/10/28_UTA:DET",0,87,92,"UTA","DET","1","7:30p","HOME","2016","Detroit Pistons","L","87","92","0","1","L 1"
2015-10-30 00:00:00.000,"CHI","DET","2015/10/30_CHI:DET",2,94,98,"CHI","DET","3","7:30p","HOME","2016","Detroit Pistons","L","94","98","2","1","L 1"
2015-11-02 00:00:00.000,"SAS","NYK","2015/11/2_SAS:NYK",2,94,84,"NYK","SAS","4","7:30p","AWAY","2016","San Antonio Spurs","L","84","94","2","2","L 1"
2015-11-03 00:00:00.000,"ATL","MIA","2015/11/3_ATL:MIA",2,98,92,"MIA","ATL","4","7:30p","AWAY","2016","Atlanta Hawks","L","92","98","2","2","L 1"
2015-11-17 00:00:00.000,"CHO","NYK","2015/11/17_CHO:NYK",5,94,102,"CHO","NYK","11","7:30p","HOME","2016","New York Knicks","L","94","102","5","6","L 1"
2015-11-17 00:00:00.000,"MIN","MIA","2015/11/17_MIN:MIA",4,103,91,"MIA","MIN","10","7:30p","AWAY","2016","Minnesota Timberwolves","L","91","103","6","4","L 1"
2015-11-21 00:00:00.000,"ATL","CLE","2015/11/21_ATL:CLE",9,97,109,"ATL","CLE","15","7:30p","HOME","2016","Cleveland Cavaliers","L","97","109","9","6","L 1"
2015-11-25 00:00:00.000,"MIA","DET","2015/11/25_MIA:DET",9,81,104,"MIA","DET","14","7:30p","HOME","2016","Detroit Pistons","L","81","104","9","5","L 1"
2015-11-30 00:00:00.000,"HOU","DET","2015/11/30_HOU:DET",7,105,116,"HOU","DET","18","7:30p","HOME","2016","Detroit Pistons","L","105","116","7","11","L 1"
2015-12-01 00:00:00.000,"PHO","BRK","2015/12/1_PHO:BRK",8,91,94,"PHO","BRK","18","7:30p","HOME","2016","Brooklyn Nets","L","91","94","8","10","L 1"
2015-12-02 00:00:00.000,"PHI","NYK","2015/12/2_PHI:NYK",1,87,99,"PHI","NYK","20","7:30p","HOME","2016","New York Knicks","L","87","99","1","19","L 1"
2015-12-03 00:00:00.000,"DEN","TOR","2015/12/3_DEN:TOR",8,106,105,"TOR","DEN","20","7:30p","AWAY","2016","Denver Nuggets","L","105","106","12","8","L 1"
2015-12-12 00:00:00.000,"IND","DET","2015/12/12_IND:DET",13,96,118,"IND","DET","22","7:30p","HOME","2016","Detroit Pistons","L","96","118","13","9","L 1"
2015-12-15 00:00:00.000,"CLE","BOS","2015/12/15_CLE:BOS",11,89,77,"BOS","CLE","25","7:30p","AWAY","2016","Cleveland Cavaliers","L","77","89","14","11","L 1"
2015-12-21 00:00:00.000,"MIN","BOS","2015/12/21_MIN:BOS",11,99,113,"MIN","BOS","28","7:30p","HOME","2016","Boston Celtics","L","99","113","11","17","L 1"
2015-12-22 00:00:00.000,"DET","MIA","2015/12/22_DET:MIA",11,93,92,"MIA","DET","27","7:30p","AWAY","2016","Detroit Pistons","L","92","93","16","11","L 1"
2015-12-23 00:00:00.000,"DAL","BRK","2015/12/23_DAL:BRK",21,119,118,"BRK","DAL","29","7:30p","AWAY","2016","Dallas Mavericks","L","118","119","8","21","L 1"
2015-12-30 00:00:00.000,"LAL","BOS","2015/12/30_LAL:BOS",14,112,104,"BOS","LAL","32","7:30p","AWAY","2016","Los Angeles Lakers","L","104","112","18","14","L 1"
2016-01-01 00:00:00.000,"DAL","MIA","2016/1/1_DAL:MIA",19,82,106,"DAL","MIA","33","7:30p","HOME","2016","Miami Heat","L","82","106","19","14","L 1"
2016-01-06 00:00:00.000,"DET","BOS","2016/1/6_DET:BOS",16,99,94,"BOS","DET","35","7:30p","AWAY","2016","Detroit Pistons","L","94","99","19","16","L 1"
2016-01-12 00:00:00.000,"SAS","DET","2016/1/12_SAS:DET",17,109,99,"DET","SAS","38","7:30p","AWAY","2016","San Antonio Spurs","L","99","109","21","17","L 1"
2016-01-13 00:00:00.000,"NYK","BRK","2016/1/13_NYK:BRK",20,104,110,"NYK","BRK","41","7:30p","HOME","2016","Brooklyn Nets","L","104","110","20","21","L 1"
2016-01-16 00:00:00.000,"POR","PHI","2016/1/16_POR:PHI",18,89,114,"POR","PHI","43","7:30p","HOME","2016","Philadelphia 76ers","L","89","114","18","25","L 1"
2016-01-16 00:00:00.000,"BOS","WAS","2016/1/16_BOS:WAS",20,119,117,"WAS","BOS","39","7:30p","AWAY","2016","Boston Celtics","L","117","119","19","20","L 1"
2016-01-24 00:00:00.000,"OKC","BRK","2016/1/24_OKC:BRK",33,106,116,"OKC","BRK","46","7:30p","HOME","2016","Brooklyn Nets","L","106","116","33","13","L 1"
2016-01-27 00:00:00.000,"PHI","DET","2016/1/27_PHI:DET",7,97,110,"PHI","DET","47","7:30p","HOME","2016","Detroit Pistons","L","97","110","7","40","L 1"
2016-02-06 00:00:00.000,"BRK","PHI","2016/2/6_BRK:PHI",13,98,103,"BRK","PHI","52","7:30p","HOME","2016","Philadelphia 76ers","L","98","103","13","39","L 1"
2016-02-20 00:00:00.000,"WAS","MIA","2016/2/20_WAS:MIA",25,94,114,"WAS","MIA","54","7:30p","HOME","2016","Miami Heat","L","94","114","25","29","L 1"
2016-02-22 00:00:00.000,"IND","MIA","2016/2/22_IND:MIA",30,93,101,"IND","MIA","56","7:30p","HOME","2016","Miami Heat","L","93","101","30","26","L 1"
2016-02-24 00:00:00.000,"MIN","TOR","2016/2/24_MIN:TOR",18,105,114,"MIN","TOR","58","7:30p","HOME","2016","Toronto Raptors","L","105","114","18","40","L 1"
2016-02-24 00:00:00.000,"GSW","MIA","2016/2/24_GSW:MIA",25,118,112,"MIA","GSW","57","7:30p","AWAY","2016","Golden State Warriors","L","112","118","32","25","L 1"
2016-02-26 00:00:00.000,"CLE","TOR","2016/2/26_CLE:TOR",41,97,99,"CLE","TOR","57","7:30p","HOME","2016","Toronto Raptors","L","97","99","41","16","L 1"
2016-02-28 00:00:00.000,"MIA","NYK","2016/2/28_MIA:NYK",36,98,81,"NYK","MIA","61","7:30p","AWAY","2016","Miami Heat","L","81","98","25","36","L 1"
2016-03-02 00:00:00.000,"POR","BOS","2016/3/2_POR:BOS",33,93,116,"POR","BOS","62","7:30p","HOME","2016","Boston Celtics","L","93","116","33","29","L 1"
2016-03-11 00:00:00.000,"HOU","BOS","2016/3/11_HOU:BOS",27,102,98,"BOS","HOU","66","7:30p","AWAY","2016","Houston Rockets","L","98","102","39","27","L 1"
2016-03-14 00:00:00.000,"CHI","TOR","2016/3/14_CHI:TOR",21,109,107,"TOR","CHI","65","7:30p","AWAY","2016","Chicago Bulls","L","107","109","44","21","L 1"
2016-03-23 00:00:00.000,"TOR","BOS","2016/3/23_TOR:BOS",48,79,91,"TOR","BOS","70","7:30p","HOME","2016","Boston Celtics","L","79","91","48","22","L 1"
2016-03-24 00:00:00.000,"CLE","BRK","2016/3/24_CLE:BRK",51,95,104,"CLE","BRK","72","7:30p","HOME","2016","Brooklyn Nets","L","95","104","51","21","L 1"
2016-03-26 00:00:00.000,"ATL","DET","2016/3/26_ATL:DET",35,112,95,"DET","ATL","74","7:30p","AWAY","2016","Atlanta Hawks","L","95","112","39","35","L 1"
2016-03-28 00:00:00.000,"OKC","TOR","2016/3/28_OKC:TOR",24,119,100,"TOR","OKC","73","7:30p","AWAY","2016","Oklahoma City Thunder","L","100","119","49","24","L 1"
2016-03-29 00:00:00.000,"OKC","DET","2016/3/29_OKC:DET",52,82,88,"OKC","DET","75","7:30p","HOME","2016","Detroit Pistons","L","82","88","52","23","L 1"
2016-03-30 00:00:00.000,"ATL","TOR","2016/3/30_ATL:TOR",45,97,105,"ATL","TOR","76","7:30p","HOME","2016","Toronto Raptors","L","97","105","45","31","L 1"
2016-04-01 00:00:00.000,"DAL","DET","2016/4/1_DAL:DET",36,98,89,"DET","DAL","76","7:30p","AWAY","2016","Dallas Mavericks","L","89","98","40","36","L 1"
2016-04-08 00:00:00.000,"WAS","DET","2016/4/8_WAS:DET",38,99,112,"WAS","DET","79","7:30p","HOME","2016","Detroit Pistons","L","99","112","38","41","L 1"
2016-04-10 00:00:00.000,"TOR","NYK","2016/4/10_TOR:NYK",49,93,89,"NYK","TOR","81","7:30p","AWAY","2016","Toronto Raptors","L","89","93","32","49","L 1"
2016-04-12 00:00:00.000,"MIA","DET","2016/4/12_MIA:DET",38,99,93,"DET","MIA","81","7:30p","AWAY","2016","Miami Heat","L","93","99","43","38","L 1"
2016-10-25 00:00:00.000,"NYK","CLE","2016/10/25_NYK:CLE",0,88,117,"NYK","CLE","1","7:30p","HOME","2017","Cleveland Cavaliers","L","88","117","0","1","L 1"
2016-10-26 00:00:00.000,"BRK","BOS","2016/10/26_BRK:BOS",0,117,122,"BRK","BOS","1","7:30p","HOME","2017","Boston Celtics","L","117","122","0","1","L 1"
2016-10-26 00:00:00.000,"DET","TOR","2016/10/26_DET:TOR",0,91,109,"DET","TOR","1","7:30p","HOME","2017","Toronto Raptors","L","91","109","0","1","L 1"
2016-10-27 00:00:00.000,"WAS","ATL","2016/10/27_WAS:ATL",0,99,114,"WAS","ATL","1","7:30p","HOME","2017","Atlanta Hawks","L","99","114","0","1","L 1"
2016-10-31 00:00:00.000,"SAC","ATL","2016/10/31_SAC:ATL",2,95,106,"SAC","ATL","4","7:30p","HOME","2017","Atlanta Hawks","L","95","106","2","2","L 1"
2016-11-02 00:00:00.000,"LAL","ATL","2016/11/2_LAL:ATL",1,123,116,"ATL","LAL","4","7:30p","AWAY","2017","Los Angeles Lakers","L","116","123","3","1","L 1"
2016-11-11 00:00:00.000,"NYK","BOS","2016/11/11_NYK:BOS",3,87,115,"NYK","BOS","8","7:30p","HOME","2017","Boston Celtics","L","87","115","3","5","L 1"
2016-11-12 00:00:00.000,"PHI","ATL","2016/11/12_PHI:ATL",1,96,117,"PHI","ATL","9","7:30p","HOME","2017","Atlanta Hawks","L","96","117","1","8","L 1"
2016-12-01 00:00:00.000,"MIL","BRK","2016/12/1_MIL:BRK",13,111,93,"BRK","MIL","18","7:30p","AWAY","2017","Milwaukee Bucks","L","93","111","5","13","L 1"
2016-12-09 00:00:00.000,"TOR","BOS","2016/12/9_TOR:BOS",10,101,94,"BOS","TOR","23","7:30p","AWAY","2017","Toronto Raptors","L","94","101","13","10","L 1"
2016-12-13 00:00:00.000,"ORL","ATL","2016/12/13_ORL:ATL",13,131,120,"ATL","ORL","25","7:30p","AWAY","2017","Orlando Magic","L","120","131","12","13","L 1"
2016-12-16 00:00:00.000,"ATL","TOR","2016/12/16_ATL:TOR",8,125,121,"TOR","ATL","26","7:30p","AWAY","2017","Atlanta Hawks","L","121","125","18","8","L 1"
2016-12-17 00:00:00.000,"CHO","ATL","2016/12/17_CHO:ATL",14,107,99,"ATL","CHO","27","7:30p","AWAY","2017","Charlotte Hornets","L","99","107","13","14","L 1"
2016-12-20 00:00:00.000,"IND","NYK","2016/12/20_IND:NYK",15,111,118,"IND","NYK","30","7:30p","HOME","2017","New York Knicks","L","111","118","15","15","L 1"
2016-12-22 00:00:00.000,"ORL","NYK","2016/12/22_ORL:NYK",13,95,106,"ORL","NYK","31","7:30p","HOME","2017","New York Knicks","L","95","106","13","18","L 1"
2016-12-23 00:00:00.000,"OKC","BOS","2016/12/23_OKC:BOS",13,117,112,"BOS","OKC","30","7:30p","AWAY","2017","Oklahoma City Thunder","L","112","117","17","13","L 1"
2016-12-28 00:00:00.000,"MIL","DET","2016/12/28_MIL:DET",19,119,94,"DET","MIL","34","7:30p","AWAY","2017","Milwaukee Bucks","L","94","119","15","19","L 1"
2017-01-06 00:00:00.000,"PHI","BOS","2017/1/6_PHI:BOS",9,106,110,"PHI","BOS","34","7:30p","HOME","2017","Boston Celtics","L","106","110","9","25","L 1"
2017-01-18 00:00:00.000,"NYK","BOS","2017/1/18_NYK:BOS",16,117,106,"BOS","NYK","42","7:30p","AWAY","2017","New York Knicks","L","106","117","26","16","L 1"
2017-01-19 00:00:00.000,"DAL","MIA","2017/1/19_DAL:MIA",14,95,99,"DAL","MIA","42","7:30p","HOME","2017","Miami Heat","L","95","99","14","28","L 1"
2017-02-01 00:00:00.000,"TOR","BOS","2017/2/1_TOR:BOS",30,104,109,"TOR","BOS","50","7:30p","HOME","2017","Boston Celtics","L","104","109","30","20","L 1"
2017-02-06 00:00:00.000,"UTA","ATL","2017/2/6_UTA:ATL",22,120,95,"ATL","UTA","52","7:30p","AWAY","2017","Utah Jazz","L","95","120","30","22","L 1"
2017-02-08 00:00:00.000,"LAL","DET","2017/2/8_LAL:DET",18,102,121,"LAL","DET","55","7:30p","HOME","2017","Detroit Pistons","L","102","121","18","37","L 1"
2017-02-08 00:00:00.000,"DEN","ATL","2017/2/8_DEN:ATL",23,106,117,"DEN","ATL","52","7:30p","HOME","2017","Atlanta Hawks","L","106","117","23","29","L 1"
2017-02-11 00:00:00.000,"MIA","PHI","2017/2/11_MIA:PHI",24,109,117,"MIA","PHI","55","7:30p","HOME","2017","Philadelphia 76ers","L","109","117","24","31","L 1"
2017-02-25 00:00:00.000,"PHI","NYK","2017/2/25_PHI:NYK",22,109,110,"PHI","NYK","58","7:30p","HOME","2017","New York Knicks","L","109","110","22","36","L 1"
2017-02-27 00:00:00.000,"ATL","BOS","2017/2/27_ATL:BOS",22,114,98,"BOS","ATL","60","7:30p","AWAY","2017","Atlanta Hawks","L","98","114","38","22","L 1"
2017-03-01 00:00:00.000,"WAS","TOR","2017/3/1_WAS:TOR",25,105,96,"TOR","WAS","61","7:30p","AWAY","2017","Washington Wizards","L","96","105","36","25","L 1"
2017-03-01 00:00:00.000,"DAL","ATL","2017/3/1_DAL:ATL",24,95,100,"DAL","ATL","60","7:30p","HOME","2017","Atlanta Hawks","L","95","100","24","36","L 1"
2017-03-14 00:00:00.000,"OKC","BRK","2017/3/14_OKC:BRK",54,122,104,"BRK","OKC","66","7:30p","AWAY","2017","Oklahoma City Thunder","L","104","122","12","54","L 1"
2017-03-15 00:00:00.000,"MIN","BOS","2017/3/15_MIN:BOS",28,104,117,"MIN","BOS","67","7:30p","HOME","2017","Boston Celtics","L","104","117","28","39","L 1"
2017-03-16 00:00:00.000,"BRK","NYK","2017/3/16_BRK:NYK",42,121,110,"NYK","BRK","69","7:30p","AWAY","2017","Brooklyn Nets","L","110","121","27","42","L 1"
2017-03-17 00:00:00.000,"BOS","BRK","2017/3/17_BOS:BRK",55,98,95,"BRK","BOS","68","7:30p","AWAY","2017","Boston Celtics","L","95","98","13","55","L 1"
2017-03-22 00:00:00.000,"IND","BOS","2017/3/22_IND:BOS",36,100,109,"IND","BOS","71","7:30p","HOME","2017","Boston Celtics","L","100","109","36","35","L 1"
2017-03-29 00:00:00.000,"MIA","NYK","2017/3/29_MIA:NYK",47,105,88,"NYK","MIA","75","7:30p","AWAY","2017","Miami Heat","L","88","105","28","47","L 1"
2017-04-06 00:00:00.000,"WAS","NYK","2017/4/6_WAS:NYK",49,106,103,"NYK","WAS","79","7:30p","AWAY","2017","Washington Wizards","L","103","106","30","49","L 1"
2017-04-07 00:00:00.000,"ATL","CLE","2017/4/7_ATL:CLE",28,114,100,"CLE","ATL","79","7:30p","AWAY","2017","Atlanta Hawks","L","100","114","51","28","L 1"
2017-04-07 00:00:00.000,"MIA","TOR","2017/4/7_MIA:TOR",38,94,96,"MIA","TOR","79","7:30p","HOME","2017","Toronto Raptors","L","94","96","38","41","L 1"
2017-04-10 00:00:00.000,"BRK","BOS","2017/4/10_BRK:BOS",20,105,114,"BRK","BOS","81","7:30p","HOME","2017","Boston Celtics","L","105","114","20","61","L 1"
2017-11-18 00:00:00.000,"GSW","PHI","2017/11/18_GSW:PHI",7,124,116,"PHI","GSW","15","7:30p","AWAY","2018","Golden State Warriors","L","116","124","8","7","L 1"
2017-11-22 00:00:00.000,"BOS","MIA","2017/11/22_BOS:MIA",16,98,104,"BOS","MIA","19","7:30p","HOME","2018","Miami Heat","L","98","104","16","3","L 1"
2017-11-24 00:00:00.000,"NYK","ATL","2017/11/24_NYK:ATL",10,104,116,"NYK","ATL","18","7:30p","HOME","2018","Atlanta Hawks","L","104","116","10","8","L 1"
2017-11-25 00:00:00.000,"TOR","ATL","2017/11/25_TOR:ATL",16,112,78,"ATL","TOR","20","7:30p","AWAY","2018","Toronto Raptors","L","78","112","4","16","L 1"
2017-11-27 00:00:00.000,"DET","BOS","2017/11/27_DET:BOS",4,118,108,"BOS","DET","22","7:30p","AWAY","2018","Detroit Pistons","L","108","118","18","4","L 1"
2017-12-04 00:00:00.000,"MIL","BOS","2017/12/4_MIL:BOS",12,100,111,"MIL","BOS","22","7:30p","HOME","2018","Boston Celtics","L","100","111","12","10","L 1"
2017-12-05 00:00:00.000,"PHO","TOR","2017/12/5_PHO:TOR",9,113,126,"PHO","TOR","26","7:30p","HOME","2018","Toronto Raptors","L","113","126","9","17","L 1"
2017-12-10 00:00:00.000,"ATL","NYK","2017/12/10_ATL:NYK",6,107,111,"ATL","NYK","26","7:30p","HOME","2018","New York Knicks","L","107","111","6","20","L 1"
2017-12-14 00:00:00.000,"NYK","BRK","2017/12/14_NYK:BRK",16,111,104,"BRK","NYK","27","7:30p","AWAY","2018","New York Knicks","L","104","111","11","16","L 1"
2017-12-15 00:00:00.000,"UTA","BOS","2017/12/15_UTA:BOS",7,107,95,"BOS","UTA","31","7:30p","AWAY","2018","Utah Jazz","L","95","107","24","7","L 1"
2017-12-16 00:00:00.000,"OKC","NYK","2017/12/16_OKC:NYK",14,96,111,"OKC","NYK","29","7:30p","HOME","2018","New York Knicks","L","96","111","14","15","L 1"
2017-12-18 00:00:00.000,"MIA","ATL","2017/12/18_MIA:ATL",15,104,110,"MIA","ATL","30","7:30p","HOME","2018","Atlanta Hawks","L","104","110","15","15","L 1"
2017-12-20 00:00:00.000,"IND","ATL","2017/12/20_IND:ATL",24,105,95,"ATL","IND","31","7:30p","AWAY","2018","Indiana Pacers","L","95","105","7","24","L 1"
2017-12-22 00:00:00.000,"WAS","BRK","2017/12/22_WAS:BRK",17,84,119,"WAS","BRK","32","7:30p","HOME","2018","Brooklyn Nets","L","84","119","17","15","L 1"
2017-12-27 00:00:00.000,"WAS","ATL","2017/12/27_WAS:ATL",19,99,113,"WAS","ATL","35","7:30p","HOME","2018","Atlanta Hawks","L","99","113","19","16","L 1"
2017-12-29 00:00:00.000,"ATL","TOR","2017/12/29_ATL:TOR",9,98,111,"ATL","TOR","35","7:30p","HOME","2018","Toronto Raptors","L","98","111","9","26","L 1"
2017-12-30 00:00:00.000,"POR","ATL","2017/12/30_POR:ATL",18,89,104,"POR","ATL","35","7:30p","HOME","2018","Atlanta Hawks","L","89","104","18","17","L 1"
2018-01-01 00:00:00.000,"MIL","TOR","2018/1/1_MIL:TOR",19,127,131,"MIL","TOR","35","7:30p","HOME","2018","Toronto Raptors","L","127","131","19","16","L 1"
2018-01-03 00:00:00.000,"DET","MIA","2018/1/3_DET:MIA",20,104,111,"DET","MIA","36","7:30p","HOME","2018","Miami Heat","L","104","111","20","16","L 1"
2018-01-09 00:00:00.000,"MIA","TOR","2018/1/9_MIA:TOR",11,90,89,"TOR","MIA","39","7:30p","AWAY","2018","Miami Heat","L","89","90","28","11","L 1"
2018-01-12 00:00:00.000,"BRK","ATL","2018/1/12_BRK:ATL",31,110,105,"ATL","BRK","42","7:30p","AWAY","2018","Brooklyn Nets","L","105","110","11","31","L 1"
2018-01-13 00:00:00.000,"GSW","TOR","2018/1/13_GSW:TOR",12,127,125,"TOR","GSW","41","7:30p","AWAY","2018","Golden State Warriors","L","125","127","29","12","L 1"
2018-01-19 00:00:00.000,"MIA","BRK","2018/1/19_MIA:BRK",26,95,101,"MIA","BRK","45","7:30p","HOME","2018","Brooklyn Nets","L","95","101","26","19","L 1"
2018-01-27 00:00:00.000,"CHO","MIA","2018/1/27_CHO:MIA",20,91,95,"CHO","MIA","48","7:30p","HOME","2018","Miami Heat","L","91","95","20","28","L 1"
2018-02-02 00:00:00.000,"LAL","BRK","2018/2/2_LAL:BRK",34,102,99,"BRK","LAL","53","7:30p","AWAY","2018","Los Angeles Lakers","L","99","102","19","34","L 1"
2018-02-02 00:00:00.000,"POR","TOR","2018/2/2_POR:TOR",29,105,130,"POR","TOR","52","7:30p","HOME","2018","Toronto Raptors","L","105","130","29","23","L 1"
2018-02-06 00:00:00.000,"BOS","TOR","2018/2/6_BOS:TOR",39,91,111,"BOS","TOR","55","7:30p","HOME","2018","Toronto Raptors","L","91","111","39","16","L 1"
2018-02-24 00:00:00.000,"BOS","NYK","2018/2/24_BOS:NYK",37,121,112,"NYK","BOS","61","7:30p","AWAY","2018","Boston Celtics","L","112","121","24","37","L 1"
2018-02-28 00:00:00.000,"CHO","BOS","2018/2/28_CHO:BOS",28,106,134,"CHO","BOS","62","7:30p","HOME","2018","Boston Celtics","L","106","134","28","34","L 1"
2018-03-02 00:00:00.000,"GSW","ATL","2018/3/2_GSW:ATL",44,114,109,"ATL","GSW","63","7:30p","AWAY","2018","Golden State Warriors","L","109","114","19","44","L 1"
2018-03-11 00:00:00.000,"PHI","BRK","2018/3/11_PHI:BRK",46,120,97,"BRK","PHI","67","7:30p","AWAY","2018","Philadelphia 76ers","L","97","120","21","46","L 1"
2018-03-11 00:00:00.000,"IND","BOS","2018/3/11_IND:BOS",21,99,97,"BOS","IND","67","7:30p","AWAY","2018","Indiana Pacers","L","97","99","46","21","L 1"
2018-03-16 00:00:00.000,"DAL","TOR","2018/3/16_DAL:TOR",22,115,122,"DAL","TOR","69","7:30p","HOME","2018","Toronto Raptors","L","115","122","22","47","L 1"
2018-03-17 00:00:00.000,"CHO","NYK","2018/3/17_CHO:NYK",30,101,124,"CHO","NYK","70","7:30p","HOME","2018","New York Knicks","L","101","124","30","40","L 1"
2018-03-21 00:00:00.000,"NYK","MIA","2018/3/21_NYK:MIA",26,98,119,"NYK","MIA","72","7:30p","HOME","2018","Miami Heat","L","98","119","26","46","L 1"
2018-03-31 00:00:00.000,"TOR","BOS","2018/3/31_TOR:BOS",55,99,110,"TOR","BOS","76","7:30p","HOME","2018","Boston Celtics","L","99","110","55","21","L 1"
2018-04-03 00:00:00.000,"ATL","MIA","2018/4/3_ATL:MIA",22,98,101,"ATL","MIA","78","7:30p","HOME","2018","Miami Heat","L","98","101","22","56","L 1"
2018-04-06 00:00:00.000,"IND","TOR","2018/4/6_IND:TOR",47,73,92,"IND","TOR","80","7:30p","HOME","2018","Toronto Raptors","L","73","92","47","33","L 1"
2018-04-06 00:00:00.000,"MIA","NYK","2018/4/6_MIA:NYK",43,98,122,"MIA","NYK","80","7:30p","HOME","2018","New York Knicks","L","98","122","43","37","L 1"
2018-04-06 00:00:00.000,"CHI","BOS","2018/4/6_CHI:BOS",27,104,111,"CHI","BOS","79","7:30p","HOME","2018","Boston Celtics","L","104","111","27","52","L 1"
2018-04-07 00:00:00.000,"MIL","NYK","2018/4/7_MIL:NYK",52,115,102,"NYK","MIL","80","7:30p","AWAY","2018","Milwaukee Bucks","L","102","115","28","52","L 1"
2018-10-17 00:00:00.000,"ATL","NYK","2018/10/17_ATL:NYK",0,107,126,"ATL","NYK","1","7:30p","HOME","2019","New York Knicks","L","107","126","0","1","L 1"
2018-10-22 00:00:00.000,"CHO","TOR","2018/10/22_CHO:TOR",2,106,127,"CHO","TOR","4","7:30p","HOME","2019","Toronto Raptors","L","106","127","2","2","L 1"
2018-10-24 00:00:00.000,"MIN","TOR","2018/10/24_MIN:TOR",2,105,112,"MIN","TOR","5","7:30p","HOME","2019","Toronto Raptors","L","105","112","2","3","L 1"
2018-11-12 00:00:00.000,"NOP","TOR","2018/11/12_NOP:TOR",2,126,110,"TOR","NOP","14","7:30p","AWAY","2019","New Orleans Pelicans","L","110","126","12","2","L 1"
2018-11-17 00:00:00.000,"UTA","BOS","2018/11/17_UTA:BOS",7,98,86,"BOS","UTA","16","7:30p","AWAY","2019","Utah Jazz","L","86","98","9","7","L 1"
2018-12-03 00:00:00.000,"WAS","NYK","2018/12/3_WAS:NYK",17,110,107,"NYK","WAS","25","7:30p","AWAY","2019","Washington Wizards","L","107","110","8","17","L 1"
